year,week,date,team,rank
2024,2024-W34,2024-08-25,Jacksonville St,88
2024,2024-W34,2024-08-25,South Alabama,88
2024,2024-W34,2024-08-25,Navy,90
2024,2024-W34,2024-08-25,Northern Illinois,90
2024,2024-W34,2024-08-25,East Carolina,94
2024,2024-W34,2024-08-25,Rice,94
2024,2024-W34,2024-08-25,Houston,94
2024,2024-W34,2024-08-25,Old Dominion,94
2024,2024-W34,2024-08-25,Army,97
2024,2024-W34,2024-08-25,San Jose St,97
2024,2024-W34,2024-08-25,Colorado St,97
2024,2024-W34,2024-08-25,Vanderbilt,101
2024,2024-W34,2024-08-25,North Texas,101
2024,2024-W34,2024-08-25,UAB,101
2024,2024-W34,2024-08-25,Western Michigan,101
2024,2024-W34,2024-08-25,FAU,102
2024,2024-W34,2024-08-25,WKU,108
2024,2024-W34,2024-08-25,Toledo,108
2024,2024-W34,2024-08-25,Central Michigan,108
2024,2024-W34,2024-08-25,Marshall,108
2024,2024-W34,2024-08-25,Utah St,108
2024,2024-W34,2024-08-25,San Diego St,108
2024,2024-W34,2024-08-25,Mississippi St,111
2024,2024-W34,2024-08-25,Ohio,111
2024,2024-W34,2024-08-25,Ball St,111
2024,2024-W34,2024-08-25,Hawaii,112
2024,2024-W34,2024-08-25,Tulsa,115
2024,2024-W34,2024-08-25,Sam Houston St,115
2024,2024-W34,2024-08-25,New Mexico St,115
2024,2024-W34,2024-08-25,Charlotte,118
2024,2024-W34,2024-08-25,Connecticut,118
2024,2024-W34,2024-08-25,Georgia St,118
2024,2024-W34,2024-08-25,Temple,122
2024,2024-W34,2024-08-25,Middle Tenn,122
2024,2024-W34,2024-08-25,Georgia Southern,122
2024,2024-W34,2024-08-25,Southern Miss,122
2024,2024-W34,2024-08-25,Buffalo,124
2024,2024-W34,2024-08-25,Akron,124
2024,2024-W34,2024-08-25,Eastern Michigan,125
2024,2024-W34,2024-08-25,UMass,128
2024,2024-W34,2024-08-25,FIU,128
2024,2024-W34,2024-08-25,Kent St,128
2024,2024-W34,2024-08-25,UTEP,130
2024,2024-W34,2024-08-25,ULM,130
2024,2024-W34,2024-08-25,Louisiana Tech,131
2024,2024-W34,2024-08-25,Kennesaw St,132
2024,2024-W34,2024-08-25,Nevada,133
2024,2024-W34,2024-08-25,New Mexico,134
2024,2024-W35,2024-09-01,Georgia Tech,1
2024,2024-W35,2024-09-01,Georgia,2
2024,2024-W35,2024-09-01,Notre Dame,3
2024,2024-W35,2024-09-01,Penn St,4
2024,2024-W35,2024-09-01,USC,5
2024,2024-W35,2024-09-01,"Miami, Fl",6
2024,2024-W35,2024-09-01,Michigan,7
2024,2024-W35,2024-09-01,Texas,8
2024,2024-W35,2024-09-01,Alabama,9
2024,2024-W35,2024-09-01,Northwestern,11
2024,2024-W35,2024-09-01,Vanderbilt,11
2024,2024-W35,2024-09-01,South Carolina,12
2024,2024-W35,2024-09-01,TCU,13
2024,2024-W35,2024-09-01,North Carolina,14
2024,2024-W35,2024-09-01,Ohio St,15
2024,2024-W35,2024-09-01,Wisconsin,16
2024,2024-W35,2024-09-01,Oklahoma,17
2024,2024-W35,2024-09-01,Oregon,18
2024,2024-W35,2024-09-01,Arizona St,19
2024,2024-W35,2024-09-01,Kentucky,20
2024,2024-W35,2024-09-01,Missouri,21
2024,2024-W35,2024-09-01,Kansas St,23
2024,2024-W35,2024-09-01,Arizona,23
2024,2024-W35,2024-09-01,Mississippi,24
2024,2024-W35,2024-09-01,Maryland,25
2024,2024-W35,2024-09-01,Iowa St,27
2024,2024-W35,2024-09-01,Oklahoma St,27
2024,2024-W35,2024-09-01,NC State,28
2024,2024-W35,2024-09-01,Boise St,29
2024,2024-W35,2024-09-01,Kansas,30
2024,2024-W35,2024-09-01,Clemson,34
2024,2024-W35,2024-09-01,Tennessee,34
2024,2024-W35,2024-09-01,Iowa,34
2024,2024-W35,2024-09-01,UCLA,34
2024,2024-W35,2024-09-01,UNLV,35
2024,2024-W35,2024-09-01,Louisville,38
2024,2024-W35,2024-09-01,Memphis,38
2024,2024-W35,2024-09-01,Utah,38
2024,2024-W35,2024-09-01,Nebraska,40
2024,2024-W35,2024-09-01,James Madison,40
2024,2024-W35,2024-09-01,SMU,41
2024,2024-W35,2024-09-01,Texas A&M,43
2024,2024-W35,2024-09-01,Coastal Carolina,43
2024,2024-W35,2024-09-01,Washington,44
2024,2024-W35,2024-09-01,Michigan St,45
2024,2024-W35,2024-09-01,West Virginia,46
2024,2024-W35,2024-09-01,Rutgers,48
2024,2024-W35,2024-09-01,Auburn,48
2024,2024-W35,2024-09-01,Purdue,50
2024,2024-W35,2024-09-01,Texas Tech,50
2024,2024-W35,2024-09-01,USF,51
2024,2024-W35,2024-09-01,Syracuse,52
2024,2024-W35,2024-09-01,Arkansas,58
2024,2024-W35,2024-09-01,Wake Forest,58
2024,2024-W35,2024-09-01,BYU,58
2024,2024-W35,2024-09-01,Baylor,58
2024,2024-W35,2024-09-01,Texas St,58
2024,2024-W35,2024-09-01,North Texas,58
2024,2024-W35,2024-09-01,Florida St,59
2024,2024-W35,2024-09-01,LSU,60
2024,2024-W35,2024-09-01,Illinois,65
2024,2024-W35,2024-09-01,Washington St,65
2024,2024-W35,2024-09-01,Colorado,65
2024,2024-W35,2024-09-01,Cincinnati,65
2024,2024-W35,2024-09-01,Appalachian St,65
2024,2024-W35,2024-09-01,Florida,66
2024,2024-W35,2024-09-01,Indiana,67
2024,2024-W35,2024-09-01,UCF,69
2024,2024-W35,2024-09-01,Liberty,69
2024,2024-W35,2024-09-01,UTSA,70
2024,2024-W35,2024-09-01,Pittsburgh,71
2024,2024-W35,2024-09-01,Virginia,75
2024,2024-W35,2024-09-01,California,75
2024,2024-W35,2024-09-01,Louisiana,75
2024,2024-W35,2024-09-01,Air Force,75
2024,2024-W35,2024-09-01,Sam Houston St,76
2024,2024-W35,2024-09-01,Duke,77
2024,2024-W35,2024-09-01,Oregon St,78
2024,2024-W35,2024-09-01,Boston College,79
2024,2024-W35,2024-09-01,Bowling Green,81
2024,2024-W35,2024-09-01,Arkansas St,81
2024,2024-W35,2024-09-01,Tulane,82
2024,2024-W35,2024-09-01,Navy,84
2024,2024-W35,2024-09-01,Northern Illinois,84
2024,2024-W35,2024-09-01,Fresno St,86
2024,2024-W35,2024-09-01,East Carolina,86
2024,2024-W35,2024-09-01,Army,88
2024,2024-W35,2024-09-01,San Jose St,88
2024,2024-W35,2024-09-01,UAB,89
2024,2024-W35,2024-09-01,Toledo,94
2024,2024-W35,2024-09-01,Central Michigan,94
2024,2024-W35,2024-09-01,Marshall,94
2024,2024-W35,2024-09-01,Utah St,94
2024,2024-W35,2024-09-01,San Diego St,94
2024,2024-W35,2024-09-01,Colorado St,95
2024,2024-W35,2024-09-01,Mississippi St,96
2024,2024-W35,2024-09-01,Virginia Tech,98
2024,2024-W35,2024-09-01,Ball St,98
2024,2024-W35,2024-09-01,Tulsa,100
2024,2024-W35,2024-09-01,New Mexico St,100
2024,2024-W35,2024-09-01,Miami (OH),101
2024,2024-W35,2024-09-01,WKU,102
2024,2024-W35,2024-09-01,Eastern Michigan,103
2024,2024-W35,2024-09-01,Old Dominion,104
2024,2024-W35,2024-09-01,Middle Tenn,105
2024,2024-W35,2024-09-01,Stanford,108
2024,2024-W35,2024-09-01,Georgia St,108
2024,2024-W35,2024-09-01,Nevada,108
2024,2024-W35,2024-09-01,Minnesota,110
2024,2024-W35,2024-09-01,Buffalo,110
2024,2024-W35,2024-09-01,Western Michigan,111
2024,2024-W35,2024-09-01,ULM,112
2024,2024-W35,2024-09-01,Akron,114
2024,2024-W35,2024-09-01,Louisiana Tech,114
2024,2024-W35,2024-09-01,Temple,115
2024,2024-W35,2024-09-01,Wyoming,116
2024,2024-W35,2024-09-01,Southern Miss,117
2024,2024-W35,2024-09-01,Connecticut,118
2024,2024-W35,2024-09-01,Georgia Southern,119
2024,2024-W35,2024-09-01,Houston,121
2024,2024-W35,2024-09-01,Hawaii,121
2024,2024-W35,2024-09-01,Jacksonville St,122
2024,2024-W35,2024-09-01,FAU,123
2024,2024-W35,2024-09-01,UTEP,124
2024,2024-W35,2024-09-01,South Alabama,127
2024,2024-W35,2024-09-01,Ohio,127
2024,2024-W35,2024-09-01,Charlotte,127
2024,2024-W35,2024-09-01,FIU,128
2024,2024-W35,2024-09-01,Rice,130
2024,2024-W35,2024-09-01,Kennesaw St,130
2024,2024-W35,2024-09-01,Kent St,131
2024,2024-W35,2024-09-01,Troy,132
2024,2024-W35,2024-09-01,UMass,133
2024,2024-W35,2024-09-01,New Mexico,134
2024,2024-W36,2024-09-08,Texas,1
2024,2024-W36,2024-09-08,Penn St,2
2024,2024-W36,2024-09-08,South Carolina,3
2024,2024-W36,2024-09-08,USC,4
2024,2024-W36,2024-09-08,Georgia,5
2024,2024-W36,2024-09-08,Alabama,6
2024,2024-W36,2024-09-08,Oregon,7
2024,2024-W36,2024-09-08,Syracuse,8
2024,2024-W36,2024-09-08,Iowa St,9
2024,2024-W36,2024-09-08,Tennessee,10
2024,2024-W36,2024-09-08,"Miami, Fl",11
2024,2024-W36,2024-09-08,Michigan St,12
2024,2024-W36,2024-09-08,Oklahoma St,13
2024,2024-W36,2024-09-08,Georgia Tech,14
2024,2024-W36,2024-09-08,Duke,15
2024,2024-W36,2024-09-08,Illinois,16
2024,2024-W36,2024-09-08,Clemson,19
2024,2024-W36,2024-09-08,Utah,19
2024,2024-W36,2024-09-08,Northern Illinois,19
2024,2024-W36,2024-09-08,Kansas St,20
2024,2024-W36,2024-09-08,BYU,21
2024,2024-W36,2024-09-08,Arizona St,22
2024,2024-W36,2024-09-08,Michigan,23
2024,2024-W36,2024-09-08,Nebraska,24
2024,2024-W36,2024-09-08,Ohio St,25
2024,2024-W36,2024-09-08,Washington St,26
2024,2024-W36,2024-09-08,Vanderbilt,27
2024,2024-W36,2024-09-08,North Carolina,28
2024,2024-W36,2024-09-08,Notre Dame,29
2024,2024-W36,2024-09-08,Mississippi,31
2024,2024-W36,2024-09-08,TCU,31
2024,2024-W36,2024-09-08,Missouri,34
2024,2024-W36,2024-09-08,Oklahoma,34
2024,2024-W36,2024-09-08,California,34
2024,2024-W36,2024-09-08,Texas St,35
2024,2024-W36,2024-09-08,Wisconsin,36
2024,2024-W36,2024-09-08,Virginia,37
2024,2024-W36,2024-09-08,Pittsburgh,38
2024,2024-W36,2024-09-08,UCF,40
2024,2024-W36,2024-09-08,Boston College,40
2024,2024-W36,2024-09-08,Washington,41
2024,2024-W36,2024-09-08,Arizona,42
2024,2024-W36,2024-09-08,Liberty,43
2024,2024-W36,2024-09-08,Kentucky,44
2024,2024-W36,2024-09-08,Louisville,46
2024,2024-W36,2024-09-08,Rutgers,46
2024,2024-W36,2024-09-08,UCLA,47
2024,2024-W36,2024-09-08,Oregon St,48
2024,2024-W36,2024-09-08,Memphis,49
2024,2024-W36,2024-09-08,UNLV,50
2024,2024-W36,2024-09-08,James Madison,51
2024,2024-W36,2024-09-08,San Jose St,52
2024,2024-W36,2024-09-08,Texas A&M,54
2024,2024-W36,2024-09-08,Coastal Carolina,54
2024,2024-W36,2024-09-08,West Virginia,55
2024,2024-W36,2024-09-08,Purdue,56
2024,2024-W36,2024-09-08,Arkansas St,57
2024,2024-W36,2024-09-08,North Texas,58
2024,2024-W36,2024-09-08,NC State,59
2024,2024-W36,2024-09-08,LSU,60
2024,2024-W36,2024-09-08,Northwestern,62
2024,2024-W36,2024-09-08,USF,62
2024,2024-W36,2024-09-08,Iowa,64
2024,2024-W36,2024-09-08,Boise St,64
2024,2024-W36,2024-09-08,Florida,65
2024,2024-W36,2024-09-08,Maryland,68
2024,2024-W36,2024-09-08,Indiana,68
2024,2024-W36,2024-09-08,East Carolina,68
2024,2024-W36,2024-09-08,Louisiana,69
2024,2024-W36,2024-09-08,Virginia Tech,71
2024,2024-W36,2024-09-08,Navy,71
2024,2024-W36,2024-09-08,Arkansas,72
2024,2024-W36,2024-09-08,Army,74
2024,2024-W36,2024-09-08,ULM,74
2024,2024-W36,2024-09-08,Kansas,76
2024,2024-W36,2024-09-08,Bowling Green,76
2024,2024-W36,2024-09-08,Baylor,78
2024,2024-W36,2024-09-08,Fresno St,78
2024,2024-W36,2024-09-08,SMU,79
2024,2024-W36,2024-09-08,Colorado,80
2024,2024-W36,2024-09-08,Appalachian St,81
2024,2024-W36,2024-09-08,Toledo,82
2024,2024-W36,2024-09-08,Colorado St,83
2024,2024-W36,2024-09-08,Texas Tech,84
2024,2024-W36,2024-09-08,Tulane,86
2024,2024-W36,2024-09-08,Ball St,86
2024,2024-W36,2024-09-08,Miami (OH),88
2024,2024-W36,2024-09-08,WKU,88
2024,2024-W36,2024-09-08,Auburn,90
2024,2024-W36,2024-09-08,Utah St,90
2024,2024-W36,2024-09-08,Stanford,92
2024,2024-W36,2024-09-08,Georgia St,92
2024,2024-W36,2024-09-08,Minnesota,93
2024,2024-W36,2024-09-08,UTSA,94
2024,2024-W36,2024-09-08,Wake Forest,95
2024,2024-W36,2024-09-08,Cincinnati,96
2024,2024-W36,2024-09-08,Florida St,98
2024,2024-W36,2024-09-08,Louisiana Tech,98
2024,2024-W36,2024-09-08,Georgia Southern,99
2024,2024-W36,2024-09-08,Sam Houston St,100
2024,2024-W36,2024-09-08,Western Michigan,103
2024,2024-W36,2024-09-08,Southern Miss,103
2024,2024-W36,2024-09-08,Buffalo,103
2024,2024-W36,2024-09-08,Middle Tenn,104
2024,2024-W36,2024-09-08,Mississippi St,105
2024,2024-W36,2024-09-08,Connecticut,106
2024,2024-W36,2024-09-08,Air Force,107
2024,2024-W36,2024-09-08,FIU,108
2024,2024-W36,2024-09-08,Eastern Michigan,109
2024,2024-W36,2024-09-08,Hawaii,110
2024,2024-W36,2024-09-08,Ohio,111
2024,2024-W36,2024-09-08,San Diego St,112
2024,2024-W36,2024-09-08,Akron,113
2024,2024-W36,2024-09-08,New Mexico St,114
2024,2024-W36,2024-09-08,Houston,115
2024,2024-W36,2024-09-08,Tulsa,116
2024,2024-W36,2024-09-08,Charlotte,117
2024,2024-W36,2024-09-08,Old Dominion,118
2024,2024-W36,2024-09-08,Marshall,119
2024,2024-W36,2024-09-08,Rice,120
2024,2024-W36,2024-09-08,UAB,121
2024,2024-W36,2024-09-08,Jacksonville St,122
2024,2024-W36,2024-09-08,Temple,123
2024,2024-W36,2024-09-08,Central Michigan,124
2024,2024-W36,2024-09-08,Nevada,125
2024,2024-W36,2024-09-08,Troy,126
2024,2024-W36,2024-09-08,FAU,127
2024,2024-W36,2024-09-08,Wyoming,128
2024,2024-W36,2024-09-08,Kennesaw St,129
2024,2024-W36,2024-09-08,New Mexico,130
2024,2024-W36,2024-09-08,UTEP,131
2024,2024-W36,2024-09-08,South Alabama,132
2024,2024-W36,2024-09-08,Kent St,133
2024,2024-W36,2024-09-08,UMass,134
2024,2024-W37,2024-09-15,Alabama,1
2024,2024-W37,2024-09-15,Texas,2
2024,2024-W37,2024-09-15,Georgia,3
2024,2024-W37,2024-09-15,Oregon,4
2024,2024-W37,2024-09-15,Penn St,5
2024,2024-W37,2024-09-15,Arizona St,6
2024,2024-W37,2024-09-15,Kansas St,7
2024,2024-W37,2024-09-15,"Miami, Fl",9
2024,2024-W37,2024-09-15,USC,9
2024,2024-W37,2024-09-15,Washington St,10
2024,2024-W37,2024-09-15,Michigan,11
2024,2024-W37,2024-09-15,Missouri,12
2024,2024-W37,2024-09-15,UCF,13
2024,2024-W37,2024-09-15,Notre Dame,14
2024,2024-W37,2024-09-15,Utah,15
2024,2024-W37,2024-09-15,Syracuse,16
2024,2024-W37,2024-09-15,Iowa St,17
2024,2024-W37,2024-09-15,Pittsburgh,18
2024,2024-W37,2024-09-15,Oklahoma St,19
2024,2024-W37,2024-09-15,Tennessee,20
2024,2024-W37,2024-09-15,Duke,21
2024,2024-W37,2024-09-15,LSU,22
2024,2024-W37,2024-09-15,South Carolina,23
2024,2024-W37,2024-09-15,Michigan St,24
2024,2024-W37,2024-09-15,Oklahoma,25
2024,2024-W37,2024-09-15,Georgia Tech,26
2024,2024-W37,2024-09-15,Mississippi,27
2024,2024-W37,2024-09-15,Illinois,28
2024,2024-W37,2024-09-15,BYU,29
2024,2024-W37,2024-09-15,California,30
2024,2024-W37,2024-09-15,Clemson,32
2024,2024-W37,2024-09-15,Northern Illinois,32
2024,2024-W37,2024-09-15,Nebraska,33
2024,2024-W37,2024-09-15,Ohio St,36
2024,2024-W37,2024-09-15,Texas A&M,36
2024,2024-W37,2024-09-15,Maryland,36
2024,2024-W37,2024-09-15,UNLV,37
2024,2024-W37,2024-09-15,Indiana,38
2024,2024-W37,2024-09-15,North Carolina,39
2024,2024-W37,2024-09-15,Memphis,40
2024,2024-W37,2024-09-15,Wisconsin,41
2024,2024-W37,2024-09-15,Texas St,42
2024,2024-W37,2024-09-15,Liberty,44
2024,2024-W37,2024-09-15,Georgia St,44
2024,2024-W37,2024-09-15,NC State,45
2024,2024-W37,2024-09-15,Louisville,47
2024,2024-W37,2024-09-15,Rutgers,47
2024,2024-W37,2024-09-15,TCU,48
2024,2024-W37,2024-09-15,USF,50
2024,2024-W37,2024-09-15,Coastal Carolina,50
2024,2024-W37,2024-09-15,Kentucky,51
2024,2024-W37,2024-09-15,San Jose St,52
2024,2024-W37,2024-09-15,Washington,54
2024,2024-W37,2024-09-15,Texas Tech,54
2024,2024-W37,2024-09-15,Arizona,55
2024,2024-W37,2024-09-15,James Madison,56
2024,2024-W37,2024-09-15,Appalachian St,57
2024,2024-W37,2024-09-15,Boston College,59
2024,2024-W37,2024-09-15,Oregon St,59
2024,2024-W37,2024-09-15,Colorado,60
2024,2024-W37,2024-09-15,Iowa,61
2024,2024-W37,2024-09-15,Virginia Tech,62
2024,2024-W37,2024-09-15,Northwestern,63
2024,2024-W37,2024-09-15,Boise St,64
2024,2024-W37,2024-09-15,Virginia,65
2024,2024-W37,2024-09-15,Fresno St,66
2024,2024-W37,2024-09-15,Baylor,67
2024,2024-W37,2024-09-15,Louisiana,68
2024,2024-W37,2024-09-15,Arkansas,69
2024,2024-W37,2024-09-15,Navy,70
2024,2024-W37,2024-09-15,Arkansas St,72
2024,2024-W37,2024-09-15,Vanderbilt,72
2024,2024-W37,2024-09-15,Purdue,74
2024,2024-W37,2024-09-15,Toledo,74
2024,2024-W37,2024-09-15,West Virginia,75
2024,2024-W37,2024-09-15,Cincinnati,76
2024,2024-W37,2024-09-15,Army,79
2024,2024-W37,2024-09-15,WKU,79
2024,2024-W37,2024-09-15,ULM,79
2024,2024-W37,2024-09-15,Bowling Green,80
2024,2024-W37,2024-09-15,SMU,81
2024,2024-W37,2024-09-15,UCLA,82
2024,2024-W37,2024-09-15,Auburn,83
2024,2024-W37,2024-09-15,Minnesota,84
2024,2024-W37,2024-09-15,Florida,85
2024,2024-W37,2024-09-15,Sam Houston St,86
2024,2024-W37,2024-09-15,Stanford,87
2024,2024-W37,2024-09-15,Ball St,88
2024,2024-W37,2024-09-15,UTSA,89
2024,2024-W37,2024-09-15,North Texas,90
2024,2024-W37,2024-09-15,Georgia Southern,91
2024,2024-W37,2024-09-15,Utah St,92
2024,2024-W37,2024-09-15,Kansas,93
2024,2024-W37,2024-09-15,East Carolina,94
2024,2024-W37,2024-09-15,Tulane,97
2024,2024-W37,2024-09-15,Western Michigan,97
2024,2024-W37,2024-09-15,Buffalo,97
2024,2024-W37,2024-09-15,Eastern Michigan,98
2024,2024-W37,2024-09-15,Wake Forest,99
2024,2024-W37,2024-09-15,Houston,100
2024,2024-W37,2024-09-15,Connecticut,101
2024,2024-W37,2024-09-15,Ohio,102
2024,2024-W37,2024-09-15,Akron,103
2024,2024-W37,2024-09-15,Florida St,104
2024,2024-W37,2024-09-15,Colorado St,105
2024,2024-W37,2024-09-15,Louisiana Tech,106
2024,2024-W37,2024-09-15,Charlotte,107
2024,2024-W37,2024-09-15,Marshall,108
2024,2024-W37,2024-09-15,Tulsa,109
2024,2024-W37,2024-09-15,Southern Miss,110
2024,2024-W37,2024-09-15,Miami (OH),111
2024,2024-W37,2024-09-15,San Diego St,112
2024,2024-W37,2024-09-15,Mississippi St,113
2024,2024-W37,2024-09-15,FAU,115
2024,2024-W37,2024-09-15,Middle Tenn,115
2024,2024-W37,2024-09-15,Air Force,116
2024,2024-W37,2024-09-15,Central Michigan,117
2024,2024-W37,2024-09-15,New Mexico St,118
2024,2024-W37,2024-09-15,Hawaii,119
2024,2024-W37,2024-09-15,Temple,120
2024,2024-W37,2024-09-15,Old Dominion,121
2024,2024-W37,2024-09-15,UAB,122
2024,2024-W37,2024-09-15,FIU,123
2024,2024-W37,2024-09-15,Wyoming,124
2024,2024-W37,2024-09-15,Rice,125
2024,2024-W37,2024-09-15,South Alabama,126
2024,2024-W37,2024-09-15,Jacksonville St,127
2024,2024-W37,2024-09-15,Troy,128
2024,2024-W37,2024-09-15,Kennesaw St,129
2024,2024-W37,2024-09-15,Nevada,130
2024,2024-W37,2024-09-15,Kent St,131
2024,2024-W37,2024-09-15,UTEP,132
2024,2024-W37,2024-09-15,New Mexico,133
2024,2024-W37,2024-09-15,UMass,134
2024,2024-W38,2024-09-22,Texas,1
2024,2024-W38,2024-09-22,Michigan,2
2024,2024-W38,2024-09-22,"Miami, Fl",3
2024,2024-W38,2024-09-22,Alabama,4
2024,2024-W38,2024-09-22,Utah,5
2024,2024-W38,2024-09-22,Georgia,6
2024,2024-W38,2024-09-22,Washington St,7
2024,2024-W38,2024-09-22,Tennessee,8
2024,2024-W38,2024-09-22,Oregon,9
2024,2024-W38,2024-09-22,BYU,10
2024,2024-W38,2024-09-22,Missouri,11
2024,2024-W38,2024-09-22,Illinois,12
2024,2024-W38,2024-09-22,Penn St,13
2024,2024-W38,2024-09-22,Iowa St,14
2024,2024-W38,2024-09-22,Clemson,15
2024,2024-W38,2024-09-22,LSU,16
2024,2024-W38,2024-09-22,Notre Dame,17
2024,2024-W38,2024-09-22,USC,18
2024,2024-W38,2024-09-22,South Carolina,19
2024,2024-W38,2024-09-22,Mississippi,20
2024,2024-W38,2024-09-22,Kansas St,21
2024,2024-W38,2024-09-22,UCF,22
2024,2024-W38,2024-09-22,Texas Tech,24
2024,2024-W38,2024-09-22,Duke,24
2024,2024-W38,2024-09-22,Texas A&M,26
2024,2024-W38,2024-09-22,Louisville,26
2024,2024-W38,2024-09-22,Arizona St,27
2024,2024-W38,2024-09-22,Pittsburgh,28
2024,2024-W38,2024-09-22,Boston College,29
2024,2024-W38,2024-09-22,Oklahoma St,30
2024,2024-W38,2024-09-22,James Madison,31
2024,2024-W38,2024-09-22,Ohio St,32
2024,2024-W38,2024-09-22,Indiana,33
2024,2024-W38,2024-09-22,Rutgers,34
2024,2024-W38,2024-09-22,Oklahoma,35
2024,2024-W38,2024-09-22,Washington,36
2024,2024-W38,2024-09-22,Maryland,37
2024,2024-W38,2024-09-22,Liberty,38
2024,2024-W38,2024-09-22,UNLV,40
2024,2024-W38,2024-09-22,Navy,40
2024,2024-W38,2024-09-22,Virginia,42
2024,2024-W38,2024-09-22,Oregon St,42
2024,2024-W38,2024-09-22,Colorado,43
2024,2024-W38,2024-09-22,Georgia Tech,45
2024,2024-W38,2024-09-22,Michigan St,45
2024,2024-W38,2024-09-22,Nebraska,46
2024,2024-W38,2024-09-22,Kentucky,47
2024,2024-W38,2024-09-22,Iowa,48
2024,2024-W38,2024-09-22,Wisconsin,49
2024,2024-W38,2024-09-22,Syracuse,50
2024,2024-W38,2024-09-22,Stanford,51
2024,2024-W38,2024-09-22,Texas St,52
2024,2024-W38,2024-09-22,SMU,53
2024,2024-W38,2024-09-22,Georgia St,54
2024,2024-W38,2024-09-22,Arkansas,55
2024,2024-W38,2024-09-22,WKU,56
