year,week,date,team,rank
2017,2017-W34,2017-08-27,Oregon St,88
2017,2017-W34,2017-08-27,Kansas,88
2017,2017-W34,2017-08-27,Boise St,88
2017,2017-W34,2017-08-27,Nevada,88
2017,2017-W34,2017-08-27,Tulane,90
2017,2017-W34,2017-08-27,Old Dominion,90
2017,2017-W34,2017-08-27,Hawaii,91
2017,2017-W34,2017-08-27,Maryland,97
2017,2017-W34,2017-08-27,Central Michigan,97
2017,2017-W34,2017-08-27,Eastern Michigan,97
2017,2017-W34,2017-08-27,New Mexico,97
2017,2017-W34,2017-08-27,Bowling Green,97
2017,2017-W34,2017-08-27,Idaho,97
2017,2017-W34,2017-08-27,Air Force,99
2017,2017-W34,2017-08-27,Troy,99
2017,2017-W34,2017-08-27,Illinois,102
2017,2017-W34,2017-08-27,Utah St,102
2017,2017-W34,2017-08-27,Southern Miss,102
2017,2017-W34,2017-08-27,FIU,104
2017,2017-W34,2017-08-27,Louisiana,104
2017,2017-W34,2017-08-27,Rutgers,107
2017,2017-W34,2017-08-27,Kent St,107
2017,2017-W34,2017-08-27,New Mexico St,107
2017,2017-W34,2017-08-27,East Carolina,110
2017,2017-W34,2017-08-27,Akron,110
2017,2017-W34,2017-08-27,Ball St,110
2017,2017-W34,2017-08-27,Fresno St,113
2017,2017-W34,2017-08-27,Marshall,113
2017,2017-W34,2017-08-27,Buffalo,113
2017,2017-W34,2017-08-27,North Texas,116
2017,2017-W34,2017-08-27,Middle Tenn,116
2017,2017-W34,2017-08-27,UNLV,116
2017,2017-W34,2017-08-27,FAU,117
2017,2017-W34,2017-08-27,Connecticut,121
2017,2017-W34,2017-08-27,Georgia St,121
2017,2017-W34,2017-08-27,South Alabama,121
2017,2017-W34,2017-08-27,ULM,121
2017,2017-W34,2017-08-27,UAB,123
2017,2017-W34,2017-08-27,Georgia Southern,123
2017,2017-W34,2017-08-27,UTEP,124
2017,2017-W34,2017-08-27,Coastal Carolina,125
2017,2017-W34,2017-08-27,Charlotte,126
2017,2017-W34,2017-08-27,Rice,128
2017,2017-W34,2017-08-27,Texas St,128
2017,2017-W34,2017-08-27,San Jose St,129
2017,2017-W34,2017-08-27,UMass,130
2017,2017-W35,2017-09-03,Alabama,1
2017,2017-W35,2017-09-03,Michigan,2
2017,2017-W35,2017-09-03,LSU,3
2017,2017-W35,2017-09-03,Colorado,4
2017,2017-W35,2017-09-03,USC,5
2017,2017-W35,2017-09-03,Oklahoma St,6
2017,2017-W35,2017-09-03,Virginia Tech,7
2017,2017-W35,2017-09-03,Notre Dame,8
2017,2017-W35,2017-09-03,Ohio St,9
2017,2017-W35,2017-09-03,Georgia,10
2017,2017-W35,2017-09-03,South Carolina,11
2017,2017-W35,2017-09-03,Louisville,13
2017,2017-W35,2017-09-03,UCLA,13
2017,2017-W35,2017-09-03,Washington,16
2017,2017-W35,2017-09-03,Clemson,16
2017,2017-W35,2017-09-03,Wisconsin,16
2017,2017-W35,2017-09-03,Northwestern,17
2017,2017-W35,2017-09-03,Penn St,18
2017,2017-W35,2017-09-03,Iowa,19
2017,2017-W35,2017-09-03,Oklahoma,20
2017,2017-W35,2017-09-03,California,21
2017,2017-W35,2017-09-03,Stanford,22
2017,2017-W35,2017-09-03,Nebraska,23
2017,2017-W35,2017-09-03,Auburn,24
2017,2017-W35,2017-09-03,Kentucky,25
2017,2017-W35,2017-09-03,Colorado St,26
2017,2017-W35,2017-09-03,Kansas St,29
2017,2017-W35,2017-09-03,"Miami, Fl",29
2017,2017-W35,2017-09-03,Minnesota,29
2017,2017-W35,2017-09-03,USF,30
2017,2017-W35,2017-09-03,Boston College,31
2017,2017-W35,2017-09-03,Memphis,34
2017,2017-W35,2017-09-03,Vanderbilt,34
2017,2017-W35,2017-09-03,Maryland,34
2017,2017-W35,2017-09-03,Washington St,36
2017,2017-W35,2017-09-03,WKU,36
2017,2017-W35,2017-09-03,Florida St,37
2017,2017-W35,2017-09-03,TCU,39
2017,2017-W35,2017-09-03,Oregon,39
2017,2017-W35,2017-09-03,Georgia Tech,40
2017,2017-W35,2017-09-03,Tennessee,41
2017,2017-W35,2017-09-03,Iowa St,45
2017,2017-W35,2017-09-03,Texas Tech,45
2017,2017-W35,2017-09-03,Arkansas,45
2017,2017-W35,2017-09-03,Pittsburgh,45
2017,2017-W35,2017-09-03,Florida,48
2017,2017-W35,2017-09-03,Navy,48
2017,2017-W35,2017-09-03,Michigan St,48
2017,2017-W35,2017-09-03,Arizona St,49
2017,2017-W35,2017-09-03,Wake Forest,52
2017,2017-W35,2017-09-03,Duke,52
2017,2017-W35,2017-09-03,Marshall,52
2017,2017-W35,2017-09-03,Houston,54
2017,2017-W35,2017-09-03,Mississippi,54
2017,2017-W35,2017-09-03,Boise St,55
2017,2017-W35,2017-09-03,Missouri,59
2017,2017-W35,2017-09-03,Mississippi St,59
2017,2017-W35,2017-09-03,Utah,59
2017,2017-W35,2017-09-03,San Diego St,59
2017,2017-W35,2017-09-03,UCF,60
2017,2017-W35,2017-09-03,BYU,61
2017,2017-W35,2017-09-03,Western Michigan,64
2017,2017-W35,2017-09-03,Syracuse,64
2017,2017-W35,2017-09-03,Louisiana Tech,64
2017,2017-W35,2017-09-03,Arizona,65
2017,2017-W35,2017-09-03,Toledo,66
2017,2017-W35,2017-09-03,Tulsa,67
2017,2017-W35,2017-09-03,Cincinnati,70
2017,2017-W35,2017-09-03,Virginia,70
2017,2017-W35,2017-09-03,Illinois,70
2017,2017-W35,2017-09-03,UTSA,71
2017,2017-W35,2017-09-03,SMU,73
2017,2017-W35,2017-09-03,Army,73
2017,2017-W35,2017-09-03,Temple,74
2017,2017-W35,2017-09-03,Indiana,75
2017,2017-W35,2017-09-03,Ohio,76
2017,2017-W35,2017-09-03,West Virginia,77
2017,2017-W35,2017-09-03,Oregon St,79
2017,2017-W35,2017-09-03,Kansas,79
2017,2017-W35,2017-09-03,NC State,81
2017,2017-W35,2017-09-03,Eastern Michigan,81
2017,2017-W35,2017-09-03,Tulane,83
2017,2017-W35,2017-09-03,Old Dominion,83
2017,2017-W35,2017-09-03,Hawaii,84
2017,2017-W35,2017-09-03,Central Michigan,87
2017,2017-W35,2017-09-03,New Mexico,87
2017,2017-W35,2017-09-03,Idaho,87
2017,2017-W35,2017-09-03,Appalachian St,88
2017,2017-W35,2017-09-03,Air Force,89
2017,2017-W35,2017-09-03,Texas A&M,91
2017,2017-W35,2017-09-03,Louisiana,91
2017,2017-W35,2017-09-03,Purdue,92
2017,2017-W35,2017-09-03,Utah St,93
2017,2017-W35,2017-09-03,Fresno St,94
2017,2017-W35,2017-09-03,Nevada,95
2017,2017-W35,2017-09-03,Rutgers,98
2017,2017-W35,2017-09-03,Kent St,98
2017,2017-W35,2017-09-03,North Texas,98
2017,2017-W35,2017-09-03,North Carolina,100
2017,2017-W35,2017-09-03,Wyoming,100
2017,2017-W35,2017-09-03,Connecticut,101
2017,2017-W35,2017-09-03,Akron,102
2017,2017-W35,2017-09-03,UAB,104
2017,2017-W35,2017-09-03,Coastal Carolina,104
2017,2017-W35,2017-09-03,Texas St,105
2017,2017-W35,2017-09-03,Rice,106
2017,2017-W35,2017-09-03,UTEP,107
2017,2017-W35,2017-09-03,Southern Miss,108
2017,2017-W35,2017-09-03,Arkansas St,109
2017,2017-W35,2017-09-03,San Jose St,110
2017,2017-W35,2017-09-03,Buffalo,112
2017,2017-W35,2017-09-03,Georgia Southern,112
2017,2017-W35,2017-09-03,Northern Illinois,113
2017,2017-W35,2017-09-03,Texas,114
2017,2017-W35,2017-09-03,ULM,115
2017,2017-W35,2017-09-03,Bowling Green,116
2017,2017-W35,2017-09-03,Miami (OH),118
2017,2017-W35,2017-09-03,Middle Tenn,118
2017,2017-W35,2017-09-03,Baylor,119
2017,2017-W35,2017-09-03,New Mexico St,121
2017,2017-W35,2017-09-03,FAU,121
2017,2017-W35,2017-09-03,Troy,123
2017,2017-W35,2017-09-03,South Alabama,123
2017,2017-W35,2017-09-03,FIU,124
2017,2017-W35,2017-09-03,Ball St,125
2017,2017-W35,2017-09-03,Charlotte,126
2017,2017-W35,2017-09-03,East Carolina,127
2017,2017-W35,2017-09-03,UNLV,128
2017,2017-W35,2017-09-03,Georgia St,129
2017,2017-W35,2017-09-03,UMass,130
2017,2017-W36,2017-09-10,USC,1
2017,2017-W36,2017-09-10,Georgia,2
2017,2017-W36,2017-09-10,Michigan,3
2017,2017-W36,2017-09-10,Alabama,4
2017,2017-W36,2017-09-10,Oklahoma,5
2017,2017-W36,2017-09-10,Clemson,6
2017,2017-W36,2017-09-10,South Carolina,7
2017,2017-W36,2017-09-10,Penn St,8
2017,2017-W36,2017-09-10,Colorado,9
2017,2017-W36,2017-09-10,Iowa,10
2017,2017-W36,2017-09-10,LSU,12
2017,2017-W36,2017-09-10,Oregon,12
2017,2017-W36,2017-09-10,UCLA,13
2017,2017-W36,2017-09-10,Duke,14
2017,2017-W36,2017-09-10,Oklahoma St,15
2017,2017-W36,2017-09-10,Tennessee,16
2017,2017-W36,2017-09-10,TCU,17
2017,2017-W36,2017-09-10,Virginia Tech,18
2017,2017-W36,2017-09-10,Louisville,19
2017,2017-W36,2017-09-10,Wake Forest,20
2017,2017-W36,2017-09-10,Washington St,21
2017,2017-W36,2017-09-10,Minnesota,22
2017,2017-W36,2017-09-10,Notre Dame,23
2017,2017-W36,2017-09-10,Wisconsin,25
2017,2017-W36,2017-09-10,Ohio St,25
2017,2017-W36,2017-09-10,Michigan St,26
2017,2017-W36,2017-09-10,Washington,28
2017,2017-W36,2017-09-10,San Diego St,28
2017,2017-W36,2017-09-10,Houston,29
2017,2017-W36,2017-09-10,Mississippi St,30
2017,2017-W36,2017-09-10,Illinois,31
2017,2017-W36,2017-09-10,Utah,33
2017,2017-W36,2017-09-10,California,33
2017,2017-W36,2017-09-10,Navy,34
2017,2017-W36,2017-09-10,Kentucky,35
2017,2017-W36,2017-09-10,Kansas St,36
2017,2017-W36,2017-09-10,NC State,37
2017,2017-W36,2017-09-10,Stanford,39
2017,2017-W36,2017-09-10,Colorado St,39
2017,2017-W36,2017-09-10,"Miami, Fl",40
2017,2017-W36,2017-09-10,USF,41
2017,2017-W36,2017-09-10,Vanderbilt,43
2017,2017-W36,2017-09-10,Maryland,43
2017,2017-W36,2017-09-10,Memphis,44
2017,2017-W36,2017-09-10,Auburn,45
2017,2017-W36,2017-09-10,Indiana,46
2017,2017-W36,2017-09-10,Florida St,47
2017,2017-W36,2017-09-10,Northwestern,48
2017,2017-W36,2017-09-10,Tulsa,49
2017,2017-W36,2017-09-10,Toledo,50
2017,2017-W36,2017-09-10,Texas Tech,51
2017,2017-W36,2017-09-10,Florida,52
2017,2017-W36,2017-09-10,Nebraska,53
2017,2017-W36,2017-09-10,Central Michigan,54
2017,2017-W36,2017-09-10,Mississippi,56
2017,2017-W36,2017-09-10,SMU,56
2017,2017-W36,2017-09-10,Eastern Michigan,57
2017,2017-W36,2017-09-10,Purdue,58
2017,2017-W36,2017-09-10,UTSA,59
2017,2017-W36,2017-09-10,Pittsburgh,61
2017,2017-W36,2017-09-10,UCF,61
2017,2017-W36,2017-09-10,Iowa St,62
2017,2017-W36,2017-09-10,Army,63
2017,2017-W36,2017-09-10,Boston College,64
2017,2017-W36,2017-09-10,Georgia Tech,66
2017,2017-W36,2017-09-10,Missouri,66
2017,2017-W36,2017-09-10,Arkansas,67
2017,2017-W36,2017-09-10,Temple,69
2017,2017-W36,2017-09-10,Cincinnati,69
2017,2017-W36,2017-09-10,West Virginia,70
2017,2017-W36,2017-09-10,Old Dominion,71
2017,2017-W36,2017-09-10,WKU,72
2017,2017-W36,2017-09-10,Appalachian St,73
2017,2017-W36,2017-09-10,Rice,74
2017,2017-W36,2017-09-10,Air Force,75
2017,2017-W36,2017-09-10,Boise St,76
2017,2017-W36,2017-09-10,Texas A&M,77
2017,2017-W36,2017-09-10,Middle Tenn,78
2017,2017-W36,2017-09-10,Arizona St,80
2017,2017-W36,2017-09-10,Hawaii,80
2017,2017-W36,2017-09-10,Western Michigan,82
2017,2017-W36,2017-09-10,Utah St,82
2017,2017-W36,2017-09-10,Fresno St,83
2017,2017-W36,2017-09-10,Kent St,84
2017,2017-W36,2017-09-10,Wyoming,85
2017,2017-W36,2017-09-10,BYU,86
2017,2017-W36,2017-09-10,Oregon St,87
2017,2017-W36,2017-09-10,Louisiana Tech,90
2017,2017-W36,2017-09-10,Akron,90
2017,2017-W36,2017-09-10,Connecticut,90
2017,2017-W36,2017-09-10,Arizona,92
2017,2017-W36,2017-09-10,Coastal Carolina,92
2017,2017-W36,2017-09-10,New Mexico St,93
2017,2017-W36,2017-09-10,Marshall,94
2017,2017-W36,2017-09-10,Texas,95
2017,2017-W36,2017-09-10,Texas St,96
2017,2017-W36,2017-09-10,North Carolina,97
2017,2017-W36,2017-09-10,Tulane,99
2017,2017-W36,2017-09-10,Southern Miss,99
2017,2017-W36,2017-09-10,Arkansas St,100
2017,2017-W36,2017-09-10,Northern Illinois,101
2017,2017-W36,2017-09-10,Virginia,102
2017,2017-W36,2017-09-10,ULM,103
2017,2017-W36,2017-09-10,Louisiana,104
2017,2017-W36,2017-09-10,Miami (OH),105
2017,2017-W36,2017-09-10,Kansas,106
2017,2017-W36,2017-09-10,Ohio,107
2017,2017-W36,2017-09-10,Nevada,108
2017,2017-W36,2017-09-10,Syracuse,109
2017,2017-W36,2017-09-10,Troy,110
2017,2017-W36,2017-09-10,Ball St,111
2017,2017-W36,2017-09-10,FIU,112
2017,2017-W36,2017-09-10,North Texas,113
2017,2017-W36,2017-09-10,South Alabama,114
2017,2017-W36,2017-09-10,FAU,115
2017,2017-W36,2017-09-10,Rutgers,116
2017,2017-W36,2017-09-10,New Mexico,118
2017,2017-W36,2017-09-10,UNLV,118
2017,2017-W36,2017-09-10,Buffalo,119
2017,2017-W36,2017-09-10,Idaho,120
2017,2017-W36,2017-09-10,UTEP,121
2017,2017-W36,2017-09-10,Baylor,123
2017,2017-W36,2017-09-10,UAB,123
2017,2017-W36,2017-09-10,Georgia St,124
2017,2017-W36,2017-09-10,Charlotte,125
2017,2017-W36,2017-09-10,San Jose St,126
2017,2017-W36,2017-09-10,Georgia Southern,127
2017,2017-W36,2017-09-10,Bowling Green,128
2017,2017-W36,2017-09-10,East Carolina,129
2017,2017-W36,2017-09-10,UMass,130
2017,2017-W37,2017-09-17,Alabama,1
2017,2017-W37,2017-09-17,Clemson,2
2017,2017-W37,2017-09-17,USC,3
2017,2017-W37,2017-09-17,Michigan,4
2017,2017-W37,2017-09-17,Georgia,5
2017,2017-W37,2017-09-17,Oklahoma,6
2017,2017-W37,2017-09-17,Oklahoma St,7
2017,2017-W37,2017-09-17,TCU,8
2017,2017-W37,2017-09-17,Mississippi St,9
2017,2017-W37,2017-09-17,Oregon,10
2017,2017-W37,2017-09-17,Kentucky,11
2017,2017-W37,2017-09-17,Iowa,12
2017,2017-W37,2017-09-17,San Diego St,13
2017,2017-W37,2017-09-17,Penn St,15
2017,2017-W37,2017-09-17,Notre Dame,15
2017,2017-W37,2017-09-17,Colorado,16
2017,2017-W37,2017-09-17,Wake Forest,17
2017,2017-W37,2017-09-17,Ohio St,19
2017,2017-W37,2017-09-17,Memphis,19
2017,2017-W37,2017-09-17,Minnesota,20
2017,2017-W37,2017-09-17,Washington St,21
2017,2017-W37,2017-09-17,USF,23
2017,2017-W37,2017-09-17,California,23
2017,2017-W37,2017-09-17,Vanderbilt,24
2017,2017-W37,2017-09-17,Wisconsin,25
2017,2017-W37,2017-09-17,Duke,27
2017,2017-W37,2017-09-17,South Carolina,27
2017,2017-W37,2017-09-17,Florida,28
2017,2017-W37,2017-09-17,Houston,29
2017,2017-W37,2017-09-17,Washington,30
2017,2017-W37,2017-09-17,Virginia Tech,31
2017,2017-W37,2017-09-17,LSU,32
2017,2017-W37,2017-09-17,Louisville,33
2017,2017-W37,2017-09-17,Toledo,34
2017,2017-W37,2017-09-17,UCLA,35
2017,2017-W37,2017-09-17,Michigan St,36
2017,2017-W37,2017-09-17,Utah,37
2017,2017-W37,2017-09-17,Texas Tech,38
2017,2017-W37,2017-09-17,Tennessee,40
2017,2017-W37,2017-09-17,Purdue,40
2017,2017-W37,2017-09-17,Navy,41
2017,2017-W37,2017-09-17,NC State,42
2017,2017-W37,2017-09-17,"Miami, Fl",43
2017,2017-W37,2017-09-17,Colorado St,44
2017,2017-W37,2017-09-17,Maryland,45
2017,2017-W37,2017-09-17,Iowa St,46
2017,2017-W37,2017-09-17,Auburn,47
2017,2017-W37,2017-09-17,Indiana,48
2017,2017-W37,2017-09-17,Florida St,49
2017,2017-W37,2017-09-17,Northwestern,50
2017,2017-W37,2017-09-17,Illinois,51
2017,2017-W37,2017-09-17,Stanford,52
2017,2017-W37,2017-09-17,Cincinnati,53
2017,2017-W37,2017-09-17,Kansas St,54
2017,2017-W37,2017-09-17,Eastern Michigan,55
2017,2017-W37,2017-09-17,UTSA,56
2017,2017-W37,2017-09-17,UCF,57
2017,2017-W37,2017-09-17,Appalachian St,58
2017,2017-W37,2017-09-17,Louisiana Tech,60
2017,2017-W37,2017-09-17,SMU,60
2017,2017-W37,2017-09-17,Georgia Tech,62
2017,2017-W37,2017-09-17,Northern Illinois,62
2017,2017-W37,2017-09-17,Pittsburgh,63
2017,2017-W37,2017-09-17,Texas A&M,65
2017,2017-W37,2017-09-17,North Carolina,65
2017,2017-W37,2017-09-17,Arkansas,67
2017,2017-W37,2017-09-17,Temple,67
2017,2017-W37,2017-09-17,West Virginia,68
2017,2017-W37,2017-09-17,Marshall,69
2017,2017-W37,2017-09-17,Mississippi,71
2017,2017-W37,2017-09-17,Boise St,71
2017,2017-W37,2017-09-17,Tulsa,73
2017,2017-W37,2017-09-17,Army,73
2017,2017-W37,2017-09-17,Boston College,74
2017,2017-W37,2017-09-17,Western Michigan,76
2017,2017-W37,2017-09-17,Air Force,76
2017,2017-W37,2017-09-17,Syracuse,78
2017,2017-W37,2017-09-17,Hawaii,78
2017,2017-W37,2017-09-17,Southern Miss,79
2017,2017-W37,2017-09-17,Virginia,80
2017,2017-W37,2017-09-17,Arizona,81
2017,2017-W37,2017-09-17,Missouri,82
2017,2017-W37,2017-09-17,Middle Tenn,83
2017,2017-W37,2017-09-17,Rice,84
2017,2017-W37,2017-09-17,Texas,85
2017,2017-W37,2017-09-17,Wyoming,87
2017,2017-W37,2017-09-17,Utah St,87
2017,2017-W37,2017-09-17,Arkansas St,88
2017,2017-W37,2017-09-17,Tulane,90
2017,2017-W37,2017-09-17,Troy,90
2017,2017-W37,2017-09-17,Nebraska,91
2017,2017-W37,2017-09-17,Oregon St,92
2017,2017-W37,2017-09-17,BYU,93
2017,2017-W37,2017-09-17,Fresno St,94
2017,2017-W37,2017-09-17,Ohio,95
2017,2017-W37,2017-09-17,Central Michigan,96
2017,2017-W37,2017-09-17,Arizona St,97
2017,2017-W37,2017-09-17,WKU,98
2017,2017-W37,2017-09-17,Old Dominion,100
2017,2017-W37,2017-09-17,Akron,100
2017,2017-W37,2017-09-17,Ball St,101
2017,2017-W37,2017-09-17,FIU,102
2017,2017-W37,2017-09-17,South Alabama,103
2017,2017-W37,2017-09-17,FAU,104
2017,2017-W37,2017-09-17,Rutgers,105
2017,2017-W37,2017-09-17,North Texas,106
2017,2017-W37,2017-09-17,UNLV,107
2017,2017-W37,2017-09-17,Texas St,108
2017,2017-W37,2017-09-17,Kent St,110
2017,2017-W37,2017-09-17,UAB,110
2017,2017-W37,2017-09-17,Buffalo,111
2017,2017-W37,2017-09-17,Connecticut,112
2017,2017-W37,2017-09-17,New Mexico St,113
2017,2017-W37,2017-09-17,Miami (OH),114
2017,2017-W37,2017-09-17,Coastal Carolina,115
2017,2017-W37,2017-09-17,Louisiana,116
2017,2017-W37,2017-09-17,ULM,117
2017,2017-W37,2017-09-17,Georgia St,118
2017,2017-W37,2017-09-17,Baylor,119
2017,2017-W37,2017-09-17,Georgia Southern,120
2017,2017-W37,2017-09-17,Kansas,122
2017,2017-W37,2017-09-17,New Mexico,122
2017,2017-W37,2017-09-17,San Jose St,123
2017,2017-W37,2017-09-17,Idaho,124
2017,2017-W37,2017-09-17,Nevada,125
2017,2017-W37,2017-09-17,UTEP,126
2017,2017-W37,2017-09-17,East Carolina,127
2017,2017-W37,2017-09-17,Bowling Green,128
2017,2017-W37,2017-09-17,Charlotte,129
2017,2017-W37,2017-09-17,UMass,130
2017,2017-W38,2017-09-24,Alabama,1
2017,2017-W38,2017-09-24,USC,2
2017,2017-W38,2017-09-24,Michigan,3
2017,2017-W38,2017-09-24,Clemson,4
2017,2017-W38,2017-09-24,Georgia,5
2017,2017-W38,2017-09-24,TCU,6
2017,2017-W38,2017-09-24,Penn St,7
2017,2017-W38,2017-09-24,Notre Dame,8
2017,2017-W38,2017-09-24,Florida,9
2017,2017-W38,2017-09-24,Washington,10
2017,2017-W38,2017-09-24,Oklahoma,11
2017,2017-W38,2017-09-24,Wake Forest,12
2017,2017-W38,2017-09-24,San Diego St,13
2017,2017-W38,2017-09-24,USF,14
2017,2017-W38,2017-09-24,South Carolina,15
2017,2017-W38,2017-09-24,Duke,16
2017,2017-W38,2017-09-24,Oklahoma St,17
2017,2017-W38,2017-09-24,Mississippi St,18
2017,2017-W38,2017-09-24,Ohio St,19
2017,2017-W38,2017-09-24,Texas Tech,20
2017,2017-W38,2017-09-24,Iowa,21
2017,2017-W38,2017-09-24,LSU,22
2017,2017-W38,2017-09-24,Washington St,24
2017,2017-W38,2017-09-24,Memphis,24
2017,2017-W38,2017-09-24,Minnesota,25
2017,2017-W38,2017-09-24,Kentucky,26
2017,2017-W38,2017-09-24,Virginia Tech,27
2017,2017-W38,2017-09-24,"Miami, Fl",28
2017,2017-W38,2017-09-24,Navy,29
2017,2017-W38,2017-09-24,California,30
2017,2017-W38,2017-09-24,Vanderbilt,31
2017,2017-W38,2017-09-24,Wisconsin,32
2017,2017-W38,2017-09-24,NC State,33
2017,2017-W38,2017-09-24,Utah,34
2017,2017-W38,2017-09-24,Louisville,35
2017,2017-W38,2017-09-24,Colorado,36
2017,2017-W38,2017-09-24,Stanford,37
2017,2017-W38,2017-09-24,Oregon,38
2017,2017-W38,2017-09-24,Houston,39
2017,2017-W38,2017-09-24,Auburn,40
2017,2017-W38,2017-09-24,UCF,41
2017,2017-W38,2017-09-24,Tennessee,42
2017,2017-W38,2017-09-24,Michigan St,43
2017,2017-W38,2017-09-24,Purdue,44
2017,2017-W38,2017-09-24,Toledo,45
2017,2017-W38,2017-09-24,Georgia Tech,46
2017,2017-W38,2017-09-24,Texas A&M,48
2017,2017-W38,2017-09-24,Indiana,48
2017,2017-W38,2017-09-24,Colorado St,49
2017,2017-W38,2017-09-24,Iowa St,50
2017,2017-W38,2017-09-24,SMU,51
2017,2017-W38,2017-09-24,UCLA,52
2017,2017-W38,2017-09-24,Northwestern,53
2017,2017-W38,2017-09-24,Illinois,54
2017,2017-W38,2017-09-24,UTSA,55
2017,2017-W38,2017-09-24,Arizona St,56
2017,2017-W38,2017-09-24,Kansas St,57
2017,2017-W38,2017-09-24,Virginia,58
2017,2017-W38,2017-09-24,Florida St,59
2017,2017-W38,2017-09-24,Northern Illinois,60
2017,2017-W38,2017-09-24,West Virginia,61
2017,2017-W38,2017-09-24,Maryland,62
2017,2017-W38,2017-09-24,Ohio,64
2017,2017-W38,2017-09-24,Wyoming,64
2017,2017-W38,2017-09-24,Appalachian St,65
2017,2017-W38,2017-09-24,Marshall,66
2017,2017-W38,2017-09-24,Tulane,67
2017,2017-W38,2017-09-24,Mississippi,68
2017,2017-W38,2017-09-24,Cincinnati,69
2017,2017-W38,2017-09-24,Louisiana Tech,70
2017,2017-W38,2017-09-24,Boston College,71
2017,2017-W38,2017-09-24,Western Michigan,72
2017,2017-W38,2017-09-24,Temple,73
