year,week,date,team,rank
2025,2025-W35,2025-08-31,Oklahoma,32
2025,2025-W35,2025-08-31,TCU,33
2025,2025-W35,2025-08-31,Clemson,37
2025,2025-W35,2025-08-31,USC,37
2025,2025-W35,2025-08-31,Louisville,37
2025,2025-W35,2025-08-31,Iowa,37
2025,2025-W35,2025-08-31,California,38
2025,2025-W35,2025-08-31,SMU,40
2025,2025-W35,2025-08-31,Arkansas,40
2025,2025-W35,2025-08-31,South Carolina,41
2025,2025-W35,2025-08-31,Wisconsin,44
2025,2025-W35,2025-08-31,Texas Tech,44
2025,2025-W35,2025-08-31,BYU,44
2025,2025-W35,2025-08-31,Missouri,45
2025,2025-W35,2025-08-31,Boston College,46
2025,2025-W35,2025-08-31,Notre Dame,47
2025,2025-W35,2025-08-31,Baylor,48
2025,2025-W35,2025-08-31,Maryland,49
2025,2025-W35,2025-08-31,Duke,52
2025,2025-W35,2025-08-31,Navy,52
2025,2025-W35,2025-08-31,Houston,52
2025,2025-W35,2025-08-31,Mississippi St,55
2025,2025-W35,2025-08-31,Wyoming,55
2025,2025-W35,2025-08-31,Pittsburgh,57
2025,2025-W35,2025-08-31,NC State,57
2025,2025-W35,2025-08-31,UCF,58
2025,2025-W35,2025-08-31,Rice,59
2025,2025-W35,2025-08-31,Kansas St,61
2025,2025-W35,2025-08-31,Michigan St,61
2025,2025-W35,2025-08-31,Alabama,66
2025,2025-W35,2025-08-31,Memphis,66
2025,2025-W35,2025-08-31,West Virginia,66
2025,2025-W35,2025-08-31,Air Force,66
2025,2025-W35,2025-08-31,Cincinnati,67
2025,2025-W35,2025-08-31,James Madison,69
2025,2025-W35,2025-08-31,North Carolina,70
2025,2025-W35,2025-08-31,Troy,71
2025,2025-W35,2025-08-31,Syracuse,72
2025,2025-W35,2025-08-31,South Alabama,73
2025,2025-W35,2025-08-31,Appalachian St,74
2025,2025-W35,2025-08-31,Wake Forest,76
2025,2025-W35,2025-08-31,North Texas,76
2025,2025-W35,2025-08-31,"Miami, Oh",77
2025,2025-W35,2025-08-31,Colorado,79
2025,2025-W35,2025-08-31,Old Dominion,79
2025,2025-W35,2025-08-31,UTSA,82
2025,2025-W35,2025-08-31,Connecticut,82
2025,2025-W35,2025-08-31,Texas St,82
2025,2025-W35,2025-08-31,Fresno St,84
2025,2025-W35,2025-08-31,Utah St,84
2025,2025-W35,2025-08-31,UCLA,86
2025,2025-W35,2025-08-31,WKU,86
2025,2025-W35,2025-08-31,Hawaii,87
2025,2025-W35,2025-08-31,Oklahoma St,89
2025,2025-W35,2025-08-31,Liberty,89
2025,2025-W35,2025-08-31,East Carolina,90
2025,2025-W35,2025-08-31,Louisiana Tech,91
2025,2025-W35,2025-08-31,Ohio,92
2025,2025-W35,2025-08-31,ULM,93
2025,2025-W35,2025-08-31,Purdue,94
2025,2025-W35,2025-08-31,San Diego St,96
2025,2025-W35,2025-08-31,Arkansas St,96
2025,2025-W35,2025-08-31,UNLV,97
2025,2025-W35,2025-08-31,New Mexico,99
2025,2025-W35,2025-08-31,Northern Illinois,99
2025,2025-W35,2025-08-31,Washington St,101
2025,2025-W35,2025-08-31,Bowling Green,101
2025,2025-W35,2025-08-31,Boise St,102
2025,2025-W35,2025-08-31,Buffalo,103
2025,2025-W35,2025-08-31,Temple,104
2025,2025-W35,2025-08-31,FIU,106
2025,2025-W35,2025-08-31,New Mexico St,106
2025,2025-W35,2025-08-31,Nevada,107
2025,2025-W35,2025-08-31,Western Michigan,108
2025,2025-W35,2025-08-31,UAB,111
2025,2025-W35,2025-08-31,Marshall,114
2025,2025-W35,2025-08-31,Kennesaw St,114
2025,2025-W35,2025-08-31,Central Michigan,114
2025,2025-W35,2025-08-31,Delaware,115
2025,2025-W35,2025-08-31,Eastern Michigan,116
2025,2025-W35,2025-08-31,Missouri St,117
2025,2025-W35,2025-08-31,Kent St,118
2025,2025-W35,2025-08-31,Tulsa,119
2025,2025-W35,2025-08-31,Northwestern,124
2025,2025-W35,2025-08-31,Colorado St,127
2025,2025-W35,2025-08-31,Georgia St,127
2025,2025-W35,2025-08-31,Coastal Carolina,129
2025,2025-W35,2025-08-31,Toledo,135
2025,2025-W35,2025-08-31,Oregon St,137
2025,2025-W35,2025-08-31,Stanford,141
2025,2025-W35,2025-08-31,Virginia Tech,150
2025,2025-W35,2025-08-31,Louisiana,153
2025,2025-W35,2025-08-31,FAU,154
2025,2025-W35,2025-08-31,Jacksonville St,158
2025,2025-W35,2025-08-31,Akron,158
2025,2025-W35,2025-08-31,San Jose St,159
2025,2025-W35,2025-08-31,Army,162
2025,2025-W35,2025-08-31,Georgia Southern,167
2025,2025-W35,2025-08-31,Charlotte,171
2025,2025-W35,2025-08-31,UTEP,175
2025,2025-W35,2025-08-31,Ball St,181
2025,2025-W35,2025-08-31,UMass,186
2025,2025-W35,2025-08-31,Middle Tenn,190
2025,2025-W35,2025-08-31,Southern Miss,190
2025,2025-W35,2025-08-31,Sam Houston,197
2025,2025-W36,2025-09-07,Iowa St,1
2025,2025-W36,2025-09-07,USF,2
2025,2025-W36,2025-09-07,LSU,3
2025,2025-W36,2025-09-07,Ohio St,4
2025,2025-W36,2025-09-07,Mississippi,5
2025,2025-W36,2025-09-07,Texas A&M,6
2025,2025-W36,2025-09-07,Oklahoma,7
2025,2025-W36,2025-09-07,Missouri,8
2025,2025-W36,2025-09-07,Illinois,9
2025,2025-W36,2025-09-07,Tennessee,10
2025,2025-W36,2025-09-07,Florida St,11
2025,2025-W36,2025-09-07,Penn St,12
2025,2025-W36,2025-09-07,NC State,13
2025,2025-W36,2025-09-07,Georgia Tech,14
2025,2025-W36,2025-09-07,Utah,15
2025,2025-W36,2025-09-07,Baylor,17
2025,2025-W36,2025-09-07,Nebraska,17
2025,2025-W36,2025-09-07,Georgia,18
2025,2025-W36,2025-09-07,Auburn,19
2025,2025-W36,2025-09-07,Louisville,20
2025,2025-W36,2025-09-07,Clemson,21
2025,2025-W36,2025-09-07,Oregon,22
2025,2025-W36,2025-09-07,Rutgers,23
2025,2025-W36,2025-09-07,"Miami, Fl",24
2025,2025-W36,2025-09-07,Michigan St,25
2025,2025-W36,2025-09-07,Houston,26
2025,2025-W36,2025-09-07,Indiana,27
2025,2025-W36,2025-09-07,Minnesota,29
2025,2025-W36,2025-09-07,Pittsburgh,29
2025,2025-W36,2025-09-07,Washington,30
2025,2025-W36,2025-09-07,Tulane,31
2025,2025-W36,2025-09-07,Arkansas,32
2025,2025-W36,2025-09-07,Arizona,33
2025,2025-W36,2025-09-07,Michigan,34
2025,2025-W36,2025-09-07,Texas Tech,36
2025,2025-W36,2025-09-07,Syracuse,37
2025,2025-W36,2025-09-07,Alabama,39
2025,2025-W36,2025-09-07,TCU,39
2025,2025-W36,2025-09-07,Florida,41
2025,2025-W36,2025-09-07,Navy,41
2025,2025-W36,2025-09-07,Vanderbilt,42
2025,2025-W36,2025-09-07,Ohio,44
2025,2025-W36,2025-09-07,California,44
2025,2025-W36,2025-09-07,Iowa,47
2025,2025-W36,2025-09-07,BYU,47
2025,2025-W36,2025-09-07,Texas St,47
2025,2025-W36,2025-09-07,South Carolina,48
2025,2025-W36,2025-09-07,Cincinnati,49
2025,2025-W36,2025-09-07,Maryland,50
2025,2025-W36,2025-09-07,Kentucky,51
2025,2025-W36,2025-09-07,Texas,52
2025,2025-W36,2025-09-07,Notre Dame,54
2025,2025-W36,2025-09-07,UNLV,54
2025,2025-W36,2025-09-07,Wyoming,56
2025,2025-W36,2025-09-07,Mississippi St,57
2025,2025-W36,2025-09-07,UCF,58
2025,2025-W36,2025-09-07,USC,59
2025,2025-W36,2025-09-07,Memphis,60
2025,2025-W36,2025-09-07,Kansas,61
2025,2025-W36,2025-09-07,Colorado,62
2025,2025-W36,2025-09-07,Air Force,63
2025,2025-W36,2025-09-07,Virginia,64
2025,2025-W36,2025-09-07,North Carolina,66
2025,2025-W36,2025-09-07,SMU,69
2025,2025-W36,2025-09-07,Duke,69
2025,2025-W36,2025-09-07,South Alabama,69
2025,2025-W36,2025-09-07,Appalachian St,71
2025,2025-W36,2025-09-07,Wake Forest,72
2025,2025-W36,2025-09-07,Old Dominion,74
2025,2025-W36,2025-09-07,"Miami, Oh",74
2025,2025-W36,2025-09-07,Fresno St,75
2025,2025-W36,2025-09-07,Wisconsin,76
2025,2025-W36,2025-09-07,New Mexico St,77
2025,2025-W36,2025-09-07,East Carolina,78
2025,2025-W36,2025-09-07,Louisiana Tech,79
2025,2025-W36,2025-09-07,Utah St,80
2025,2025-W36,2025-09-07,Purdue,81
2025,2025-W36,2025-09-07,Boston College,82
2025,2025-W36,2025-09-07,James Madison,85
2025,2025-W36,2025-09-07,North Texas,85
2025,2025-W36,2025-09-07,Toledo,85
2025,2025-W36,2025-09-07,Rice,86
2025,2025-W36,2025-09-07,Troy,88
2025,2025-W36,2025-09-07,Northern Illinois,88
2025,2025-W36,2025-09-07,Arizona St,91
2025,2025-W36,2025-09-07,Boise St,91
2025,2025-W36,2025-09-07,Washington St,91
2025,2025-W36,2025-09-07,Temple,92
2025,2025-W36,2025-09-07,Nevada,93
2025,2025-W36,2025-09-07,Oklahoma St,96
2025,2025-W36,2025-09-07,Western Michigan,96
2025,2025-W36,2025-09-07,Kennesaw St,98
2025,2025-W36,2025-09-07,Central Michigan,98
2025,2025-W36,2025-09-07,Army,99
2025,2025-W36,2025-09-07,Eastern Michigan,100
2025,2025-W36,2025-09-07,Northwestern,102
2025,2025-W36,2025-09-07,Missouri St,102
2025,2025-W36,2025-09-07,Colorado St,104
2025,2025-W36,2025-09-07,FIU,104
2025,2025-W36,2025-09-07,Jacksonville St,109
2025,2025-W36,2025-09-07,Arkansas St,112
2025,2025-W36,2025-09-07,Coastal Carolina,113
2025,2025-W36,2025-09-07,New Mexico,117
2025,2025-W36,2025-09-07,Connecticut,121
2025,2025-W36,2025-09-07,West Virginia,124
2025,2025-W36,2025-09-07,Buffalo,124
2025,2025-W36,2025-09-07,ULM,126
2025,2025-W36,2025-09-07,Hawaii,127
2025,2025-W36,2025-09-07,UTSA,131
2025,2025-W36,2025-09-07,UCLA,136
2025,2025-W36,2025-09-07,Kent St,137
2025,2025-W36,2025-09-07,UAB,139
2025,2025-W36,2025-09-07,Bowling Green,140
2025,2025-W36,2025-09-07,Louisiana,149
2025,2025-W36,2025-09-07,FAU,150
2025,2025-W36,2025-09-07,Akron,156
2025,2025-W36,2025-09-07,Georgia St,159
2025,2025-W36,2025-09-07,Delaware,163
2025,2025-W36,2025-09-07,San Diego St,166
2025,2025-W36,2025-09-07,Virginia Tech,169
2025,2025-W36,2025-09-07,Stanford,171
2025,2025-W36,2025-09-07,Kansas St,174
2025,2025-W36,2025-09-07,WKU,174
2025,2025-W36,2025-09-07,Tulsa,179
2025,2025-W36,2025-09-07,San Jose St,181
2025,2025-W36,2025-09-07,Ball St,186
2025,2025-W36,2025-09-07,Georgia Southern,188
2025,2025-W36,2025-09-07,Oregon St,189
2025,2025-W36,2025-09-07,Liberty,191
2025,2025-W36,2025-09-07,Southern Miss,196
2025,2025-W36,2025-09-07,Marshall,199
2025,2025-W36,2025-09-07,UTEP,200
2025,2025-W36,2025-09-07,Middle Tenn,212
2025,2025-W36,2025-09-07,Charlotte,217
2025,2025-W36,2025-09-07,Sam Houston,218
2025,2025-W36,2025-09-07,UMass,220
2025,2025-W37,2025-09-14,LSU,1
2025,2025-W37,2025-09-14,Mississippi,2
2025,2025-W37,2025-09-14,Ohio St,3
2025,2025-W37,2025-09-14,Iowa St,4
2025,2025-W37,2025-09-14,Texas A&M,5
2025,2025-W37,2025-09-14,Georgia,6
2025,2025-W37,2025-09-14,Georgia Tech,7
2025,2025-W37,2025-09-14,"Miami, Fl",8
2025,2025-W37,2025-09-14,Oklahoma,9
2025,2025-W37,2025-09-14,Utah,10
2025,2025-W37,2025-09-14,NC State,11
2025,2025-W37,2025-09-14,USF,12
2025,2025-W37,2025-09-14,Houston,13
2025,2025-W37,2025-09-14,Tulane,14
2025,2025-W37,2025-09-14,California,15
2025,2025-W37,2025-09-14,Oregon,16
2025,2025-W37,2025-09-14,Penn St,18
2025,2025-W37,2025-09-14,Florida St,18
2025,2025-W37,2025-09-14,Missouri,19
2025,2025-W37,2025-09-14,Auburn,20
2025,2025-W37,2025-09-14,Vanderbilt,21
2025,2025-W37,2025-09-14,Baylor,23
2025,2025-W37,2025-09-14,Nebraska,23
2025,2025-W37,2025-09-14,Tennessee,24
2025,2025-W37,2025-09-14,Louisville,25
2025,2025-W37,2025-09-14,Alabama,27
2025,2025-W37,2025-09-14,Michigan,27
2025,2025-W37,2025-09-14,Rutgers,28
2025,2025-W37,2025-09-14,Michigan St,29
2025,2025-W37,2025-09-14,Clemson,30
2025,2025-W37,2025-09-14,Indiana,31
2025,2025-W37,2025-09-14,Washington,32
2025,2025-W37,2025-09-14,Arkansas,33
2025,2025-W37,2025-09-14,Illinois,35
2025,2025-W37,2025-09-14,USC,35
2025,2025-W37,2025-09-14,Memphis,36
2025,2025-W37,2025-09-14,Cincinnati,38
2025,2025-W37,2025-09-14,Syracuse,39
2025,2025-W37,2025-09-14,Minnesota,41
2025,2025-W37,2025-09-14,Utah St,41
2025,2025-W37,2025-09-14,Arizona St,42
2025,2025-W37,2025-09-14,Florida,43
2025,2025-W37,2025-09-14,BYU,45
2025,2025-W37,2025-09-14,Arizona,45
2025,2025-W37,2025-09-14,South Carolina,47
2025,2025-W37,2025-09-14,Ohio,47
2025,2025-W37,2025-09-14,Maryland,48
2025,2025-W37,2025-09-14,North Texas,49
2025,2025-W37,2025-09-14,UNLV,50
2025,2025-W37,2025-09-14,West Virginia,51
2025,2025-W37,2025-09-14,Notre Dame,53
2025,2025-W37,2025-09-14,Mississippi St,53
2025,2025-W37,2025-09-14,SMU,55
2025,2025-W37,2025-09-14,UCF,55
2025,2025-W37,2025-09-14,Kansas,56
2025,2025-W37,2025-09-14,Navy,57
2025,2025-W37,2025-09-14,Virginia,58
2025,2025-W37,2025-09-14,Texas Tech,60
2025,2025-W37,2025-09-14,Wyoming,61
2025,2025-W37,2025-09-14,North Carolina,62
2025,2025-W37,2025-09-14,TCU,65
2025,2025-W37,2025-09-14,South Alabama,65
2025,2025-W37,2025-09-14,"Miami, Oh",67
2025,2025-W37,2025-09-14,Fresno St,67
2025,2025-W37,2025-09-14,Colorado,68
2025,2025-W37,2025-09-14,Wake Forest,71
2025,2025-W37,2025-09-14,East Carolina,71
2025,2025-W37,2025-09-14,Louisiana Tech,72
2025,2025-W37,2025-09-14,Pittsburgh,73
2025,2025-W37,2025-09-14,Texas,74
2025,2025-W37,2025-09-14,James Madison,75
2025,2025-W37,2025-09-14,Rice,76
2025,2025-W37,2025-09-14,Duke,77
2025,2025-W37,2025-09-14,Northern Illinois,78
2025,2025-W37,2025-09-14,Texas St,79
2025,2025-W37,2025-09-14,Boise St,81
2025,2025-W37,2025-09-14,Washington St,81
2025,2025-W37,2025-09-14,Iowa,82
2025,2025-W37,2025-09-14,Old Dominion,83
2025,2025-W37,2025-09-14,Kentucky,84
2025,2025-W37,2025-09-14,Oklahoma St,86
2025,2025-W37,2025-09-14,Western Michigan,86
2025,2025-W37,2025-09-14,Wisconsin,87
2025,2025-W37,2025-09-14,Temple,88
2025,2025-W37,2025-09-14,Kennesaw St,90
2025,2025-W37,2025-09-14,Central Michigan,90
2025,2025-W37,2025-09-14,Army,91
2025,2025-W37,2025-09-14,Eastern Michigan,92
2025,2025-W37,2025-09-14,Missouri St,93
2025,2025-W37,2025-09-14,Colorado St,94
2025,2025-W37,2025-09-14,Air Force,97
2025,2025-W37,2025-09-14,Arkansas St,100
2025,2025-W37,2025-09-14,FIU,104
2025,2025-W37,2025-09-14,Northwestern,112
2025,2025-W37,2025-09-14,Stanford,112
2025,2025-W37,2025-09-14,New Mexico,112
2025,2025-W37,2025-09-14,Purdue,114
2025,2025-W37,2025-09-14,Buffalo,116
2025,2025-W37,2025-09-14,ULM,120
2025,2025-W37,2025-09-14,UTSA,124
2025,2025-W37,2025-09-14,Hawaii,124
2025,2025-W37,2025-09-14,Troy,129
2025,2025-W37,2025-09-14,Toledo,134
2025,2025-W37,2025-09-14,Delaware,147
2025,2025-W37,2025-09-14,New Mexico St,150
2025,2025-W37,2025-09-14,Southern Miss,151
2025,2025-W37,2025-09-14,UAB,152
2025,2025-W37,2025-09-14,Louisiana,153
2025,2025-W37,2025-09-14,Georgia St,157
2025,2025-W37,2025-09-14,San Diego St,165
2025,2025-W37,2025-09-14,Georgia Southern,170
2025,2025-W37,2025-09-14,WKU,173
2025,2025-W37,2025-09-14,San Jose St,178
2025,2025-W37,2025-09-14,Bowling Green,179
2025,2025-W37,2025-09-14,Ball St,184
2025,2025-W37,2025-09-14,Kansas St,187
2025,2025-W37,2025-09-14,Marshall,190
2025,2025-W37,2025-09-14,Middle Tenn,192
2025,2025-W37,2025-09-14,Tulsa,195
2025,2025-W37,2025-09-14,Boston College,199
2025,2025-W37,2025-09-14,Appalachian St,200
2025,2025-W37,2025-09-14,Oregon St,202
2025,2025-W37,2025-09-14,Virginia Tech,205
2025,2025-W37,2025-09-14,UCLA,210
2025,2025-W37,2025-09-14,FAU,211
2025,2025-W37,2025-09-14,Coastal Carolina,215
2025,2025-W37,2025-09-14,Kent St,217
2025,2025-W37,2025-09-14,UTEP,219
2025,2025-W37,2025-09-14,Connecticut,220
2025,2025-W37,2025-09-14,Jacksonville St,224
2025,2025-W37,2025-09-14,Nevada,224
2025,2025-W37,2025-09-14,Akron,226
2025,2025-W37,2025-09-14,Charlotte,230
2025,2025-W37,2025-09-14,Liberty,232
2025,2025-W37,2025-09-14,Sam Houston,234
2025,2025-W37,2025-09-14,UMass,237
2025,2025-W38,2025-09-21,Mississippi,1
2025,2025-W38,2025-09-21,Oklahoma,2
2025,2025-W38,2025-09-21,"Miami, Fl",3
2025,2025-W38,2025-09-21,Georgia Tech,4
2025,2025-W38,2025-09-21,Ohio St,5
2025,2025-W38,2025-09-21,Iowa St,6
2025,2025-W38,2025-09-21,Texas A&M,7
2025,2025-W38,2025-09-21,Georgia,8
2025,2025-W38,2025-09-21,LSU,9
2025,2025-W38,2025-09-21,Michigan,10
2025,2025-W38,2025-09-21,Indiana,12
2025,2025-W38,2025-09-21,Missouri,12
2025,2025-W38,2025-09-21,USC,13
2025,2025-W38,2025-09-21,Houston,14
2025,2025-W38,2025-09-21,USF,15
2025,2025-W38,2025-09-21,Memphis,16
2025,2025-W38,2025-09-21,Arizona St,17
2025,2025-W38,2025-09-21,Syracuse,18
2025,2025-W38,2025-09-21,Tulane,19
2025,2025-W38,2025-09-21,Utah,20
2025,2025-W38,2025-09-21,Penn St,21
2025,2025-W38,2025-09-21,Texas Tech,22
2025,2025-W38,2025-09-21,Auburn,23
2025,2025-W38,2025-09-21,NC State,24
2025,2025-W38,2025-09-21,Alabama,25
2025,2025-W38,2025-09-21,Vanderbilt,26
2025,2025-W38,2025-09-21,Tennessee,28
2025,2025-W38,2025-09-21,Washington,28
2025,2025-W38,2025-09-21,Kansas,29
2025,2025-W38,2025-09-21,Nebraska,30
2025,2025-W38,2025-09-21,Maryland,31
2025,2025-W38,2025-09-21,Duke,32
2025,2025-W38,2025-09-21,Oregon,34
2025,2025-W38,2025-09-21,Baylor,34
2025,2025-W38,2025-09-21,North Texas,35
2025,2025-W38,2025-09-21,Ohio,36
2025,2025-W38,2025-09-21,TCU,37
2025,2025-W38,2025-09-21,Louisville,38
2025,2025-W38,2025-09-21,Iowa,39
2025,2025-W38,2025-09-21,Michigan St,41
2025,2025-W38,2025-09-21,Clemson,42
2025,2025-W38,2025-09-21,Cincinnati,43
2025,2025-W38,2025-09-21,BYU,45
2025,2025-W38,2025-09-21,Colorado,45
2025,2025-W38,2025-09-21,Florida St,46
2025,2025-W38,2025-09-21,Minnesota,47
2025,2025-W38,2025-09-21,Notre Dame,48
2025,2025-W38,2025-09-21,Illinois,51
