year,week,date,team,rank
2022,2022-W38,2022-09-25,South Alabama,73
2022,2022-W38,2022-09-25,Wisconsin,75
2022,2022-W38,2022-09-25,Memphis,76
2022,2022-W38,2022-09-25,Purdue,81
2022,2022-W38,2022-09-25,Virginia,85
2022,2022-W38,2022-09-25,UNLV,94
2022,2022-W38,2022-09-25,Missouri,95
2022,2022-W38,2022-09-25,Georgia Southern,99
2022,2022-W38,2022-09-25,Tulsa,100
2022,2022-W38,2022-09-25,Central Michigan,103
2022,2022-W38,2022-09-25,Troy,103
2022,2022-W38,2022-09-25,Miami (OH),105
2022,2022-W38,2022-09-25,Air Force,108
2022,2022-W38,2022-09-25,"Miami, Fl",109
2022,2022-W38,2022-09-25,WKU,111
2022,2022-W38,2022-09-25,USF,111
2022,2022-W38,2022-09-25,Vanderbilt,115
2022,2022-W38,2022-09-25,Stanford,118
2022,2022-W38,2022-09-25,ULM,120
2022,2022-W38,2022-09-25,Rice,125
2022,2022-W38,2022-09-25,East Carolina,128
2022,2022-W38,2022-09-25,Coastal Carolina,129
2022,2022-W38,2022-09-25,Akron,130
2022,2022-W38,2022-09-25,San Diego St,136
2022,2022-W38,2022-09-25,Navy,137
2022,2022-W38,2022-09-25,Texas St,151
2022,2022-W38,2022-09-25,UTSA,153
2022,2022-W38,2022-09-25,Western Michigan,156
2022,2022-W38,2022-09-25,Bowling Green,160
2022,2022-W38,2022-09-25,Virginia Tech,161
2022,2022-W38,2022-09-25,Nebraska,166
2022,2022-W38,2022-09-25,Old Dominion,169
2022,2022-W38,2022-09-25,Georgia Tech,172
2022,2022-W38,2022-09-25,Arizona St,174
2022,2022-W38,2022-09-25,Connecticut,175
2022,2022-W38,2022-09-25,Colorado,178
2022,2022-W38,2022-09-25,Kent St,178
2022,2022-W38,2022-09-25,Boise St,180
2022,2022-W38,2022-09-25,New Mexico,182
2022,2022-W38,2022-09-25,Toledo,185
2022,2022-W38,2022-09-25,Buffalo,185
2022,2022-W38,2022-09-25,Utah St,186
2022,2022-W38,2022-09-25,Army,190
2022,2022-W38,2022-09-25,Marshall,192
2022,2022-W38,2022-09-25,Northwestern,193
2022,2022-W38,2022-09-25,Ball St,194
2022,2022-W38,2022-09-25,Louisiana Tech,195
2022,2022-W38,2022-09-25,Louisiana,197
2022,2022-W38,2022-09-25,Eastern Michigan,197
2022,2022-W38,2022-09-25,Boston College,198
2022,2022-W38,2022-09-25,UTEP,200
2022,2022-W38,2022-09-25,North Texas,202
2022,2022-W38,2022-09-25,Northern Illinois,203
2022,2022-W38,2022-09-25,Nevada,207
2022,2022-W38,2022-09-25,Temple,207
2022,2022-W38,2022-09-25,FIU,210
2022,2022-W38,2022-09-25,FAU,211
2022,2022-W38,2022-09-25,Arkansas St,214
2022,2022-W38,2022-09-25,Colorado St,215
2022,2022-W38,2022-09-25,Charlotte,216
2022,2022-W38,2022-09-25,Georgia St,218
2022,2022-W38,2022-09-25,UMass,220
2022,2022-W38,2022-09-25,Hawaii,221
2022,2022-W38,2022-09-25,New Mexico St,222
2022,2022-W39,2022-10-02,Ohio St,2
2022,2022-W39,2022-10-02,Alabama,2
2022,2022-W39,2022-10-02,Tennessee,3
2022,2022-W39,2022-10-02,Clemson,4
2022,2022-W39,2022-10-02,Kansas,5
2022,2022-W39,2022-10-02,Oklahoma St,6
2022,2022-W39,2022-10-02,Penn St,7
2022,2022-W39,2022-10-02,Wake Forest,8
2022,2022-W39,2022-10-02,Mississippi,9
2022,2022-W39,2022-10-02,Kansas St,10
2022,2022-W39,2022-10-02,Oregon,11
2022,2022-W39,2022-10-02,Syracuse,12
2022,2022-W39,2022-10-02,Georgia,13
2022,2022-W39,2022-10-02,Arkansas,14
2022,2022-W39,2022-10-02,Cincinnati,15
2022,2022-W39,2022-10-02,USC,16
2022,2022-W39,2022-10-02,Mississippi St,17
2022,2022-W39,2022-10-02,Michigan,18
2022,2022-W39,2022-10-02,UCLA,19
2022,2022-W39,2022-10-02,Texas Tech,20
2022,2022-W39,2022-10-02,TCU,21
2022,2022-W39,2022-10-02,NC State,22
2022,2022-W39,2022-10-02,BYU,23
2022,2022-W39,2022-10-02,Notre Dame,24
2022,2022-W39,2022-10-02,Baylor,25
2022,2022-W39,2022-10-02,Texas,26
2022,2022-W39,2022-10-02,Washington St,27
2022,2022-W39,2022-10-02,LSU,28
2022,2022-W39,2022-10-02,Florida,29
2022,2022-W39,2022-10-02,Iowa St,30
2022,2022-W39,2022-10-02,Texas A&M,32
2022,2022-W39,2022-10-02,Maryland,32
2022,2022-W39,2022-10-02,Kentucky,33
2022,2022-W39,2022-10-02,James Madison,34
2022,2022-W39,2022-10-02,Florida St,35
2022,2022-W39,2022-10-02,Washington,36
2022,2022-W39,2022-10-02,Oregon St,37
2022,2022-W39,2022-10-02,Duke,38
2022,2022-W39,2022-10-02,Utah,39
2022,2022-W39,2022-10-02,Auburn,40
2022,2022-W39,2022-10-02,Liberty,41
2022,2022-W39,2022-10-02,Illinois,42
2022,2022-W39,2022-10-02,Tulane,43
2022,2022-W39,2022-10-02,San Jose St,44
2022,2022-W39,2022-10-02,North Carolina,45
2022,2022-W39,2022-10-02,Appalachian St,46
2022,2022-W39,2022-10-02,Minnesota,47
2022,2022-W39,2022-10-02,Iowa,48
2022,2022-W39,2022-10-02,Purdue,49
2022,2022-W39,2022-10-02,South Carolina,50
2022,2022-W39,2022-10-02,Pittsburgh,55
2022,2022-W39,2022-10-02,California,56
2022,2022-W39,2022-10-02,SMU,57
2022,2022-W39,2022-10-02,Wyoming,58
2022,2022-W39,2022-10-02,Rice,59
2022,2022-W39,2022-10-02,Houston,60
2022,2022-W39,2022-10-02,Southern Miss,61
2022,2022-W39,2022-10-02,Oklahoma,62
2022,2022-W39,2022-10-02,Rutgers,64
2022,2022-W39,2022-10-02,UCF,65
2022,2022-W39,2022-10-02,Michigan St,66
2022,2022-W39,2022-10-02,West Virginia,73
2022,2022-W39,2022-10-02,UTSA,75
2022,2022-W39,2022-10-02,Indiana,77
2022,2022-W39,2022-10-02,Troy,77
2022,2022-W39,2022-10-02,Nebraska,79
2022,2022-W39,2022-10-02,Georgia Tech,83
2022,2022-W39,2022-10-02,UAB,85
2022,2022-W39,2022-10-02,Arizona,90
2022,2022-W39,2022-10-02,Coastal Carolina,92
2022,2022-W39,2022-10-02,East Carolina,98
2022,2022-W39,2022-10-02,Missouri,99
2022,2022-W39,2022-10-02,"Miami, Fl",100
2022,2022-W39,2022-10-02,Air Force,101
2022,2022-W39,2022-10-02,Vanderbilt,106
2022,2022-W39,2022-10-02,Tulsa,108
2022,2022-W39,2022-10-02,Wisconsin,115
2022,2022-W39,2022-10-02,South Alabama,119
2022,2022-W39,2022-10-02,Kent St,119
2022,2022-W39,2022-10-02,Virginia,121
2022,2022-W39,2022-10-02,Louisville,124
2022,2022-W39,2022-10-02,Stanford,124
2022,2022-W39,2022-10-02,Connecticut,126
2022,2022-W39,2022-10-02,Middle Tenn,128
2022,2022-W39,2022-10-02,UNLV,130
2022,2022-W39,2022-10-02,Memphis,132
2022,2022-W39,2022-10-02,Boston College,147
2022,2022-W39,2022-10-02,Western Michigan,148
2022,2022-W39,2022-10-02,Bowling Green,151
2022,2022-W39,2022-10-02,Texas St,158
2022,2022-W39,2022-10-02,Toledo,163
2022,2022-W39,2022-10-02,Ohio,165
2022,2022-W39,2022-10-02,Buffalo,166
2022,2022-W39,2022-10-02,Arizona St,169
2022,2022-W39,2022-10-02,Boise St,170
2022,2022-W39,2022-10-02,WKU,172
2022,2022-W39,2022-10-02,Virginia Tech,172
2022,2022-W39,2022-10-02,Old Dominion,175
2022,2022-W39,2022-10-02,Fresno St,177
2022,2022-W39,2022-10-02,Georgia Southern,178
2022,2022-W39,2022-10-02,Utah St,182
2022,2022-W39,2022-10-02,USF,183
2022,2022-W39,2022-10-02,Marshall,185
2022,2022-W39,2022-10-02,Navy,186
2022,2022-W39,2022-10-02,Northwestern,187
2022,2022-W39,2022-10-02,Louisiana Tech,188
2022,2022-W39,2022-10-02,Colorado,191
2022,2022-W39,2022-10-02,Nevada,194
2022,2022-W39,2022-10-02,Central Michigan,197
2022,2022-W39,2022-10-02,Miami (OH),198
2022,2022-W39,2022-10-02,Akron,199
2022,2022-W39,2022-10-02,Arkansas St,201
2022,2022-W39,2022-10-02,New Mexico,203
2022,2022-W39,2022-10-02,San Diego St,204
2022,2022-W39,2022-10-02,Ball St,205
2022,2022-W39,2022-10-02,Colorado St,206
2022,2022-W39,2022-10-02,Louisiana,208
2022,2022-W39,2022-10-02,ULM,210
2022,2022-W39,2022-10-02,Eastern Michigan,211
2022,2022-W39,2022-10-02,North Texas,212
2022,2022-W39,2022-10-02,UTEP,213
2022,2022-W39,2022-10-02,Temple,215
2022,2022-W39,2022-10-02,FIU,216
2022,2022-W39,2022-10-02,Georgia St,217
2022,2022-W39,2022-10-02,Army,218
2022,2022-W39,2022-10-02,Hawaii,219
2022,2022-W39,2022-10-02,Northern Illinois,220
2022,2022-W39,2022-10-02,FAU,221
2022,2022-W39,2022-10-02,Charlotte,222
2022,2022-W39,2022-10-02,UMass,223
2022,2022-W39,2022-10-02,New Mexico St,224
2022,2022-W40,2022-10-09,Alabama,1
2022,2022-W40,2022-10-09,Ohio St,2
2022,2022-W40,2022-10-09,Tennessee,3
2022,2022-W40,2022-10-09,Oklahoma St,4
2022,2022-W40,2022-10-09,Kansas St,5
2022,2022-W40,2022-10-09,Georgia,6
2022,2022-W40,2022-10-09,TCU,7
2022,2022-W40,2022-10-09,Mississippi St,8
2022,2022-W40,2022-10-09,Clemson,10
2022,2022-W40,2022-10-09,USC,10
2022,2022-W40,2022-10-09,Oregon,11
2022,2022-W40,2022-10-09,Kansas,12
2022,2022-W40,2022-10-09,UCLA,13
2022,2022-W40,2022-10-09,Mississippi,14
2022,2022-W40,2022-10-09,Penn St,15
2022,2022-W40,2022-10-09,NC State,16
2022,2022-W40,2022-10-09,Notre Dame,17
2022,2022-W40,2022-10-09,Michigan,18
2022,2022-W40,2022-10-09,Syracuse,19
2022,2022-W40,2022-10-09,Texas,20
2022,2022-W40,2022-10-09,Arkansas,21
2022,2022-W40,2022-10-09,Texas Tech,22
2022,2022-W40,2022-10-09,Wake Forest,23
2022,2022-W40,2022-10-09,Florida,24
2022,2022-W40,2022-10-09,Cincinnati,25
2022,2022-W40,2022-10-09,Baylor,26
2022,2022-W40,2022-10-09,BYU,27
2022,2022-W40,2022-10-09,Illinois,28
2022,2022-W40,2022-10-09,LSU,29
2022,2022-W40,2022-10-09,Washington St,30
2022,2022-W40,2022-10-09,Iowa St,31
2022,2022-W40,2022-10-09,Purdue,32
2022,2022-W40,2022-10-09,Texas A&M,33
2022,2022-W40,2022-10-09,South Carolina,34
2022,2022-W40,2022-10-09,Oregon St,35
2022,2022-W40,2022-10-09,Florida St,36
2022,2022-W40,2022-10-09,Tulane,37
2022,2022-W40,2022-10-09,Maryland,38
2022,2022-W40,2022-10-09,North Carolina,39
2022,2022-W40,2022-10-09,Kentucky,40
2022,2022-W40,2022-10-09,Utah,42
2022,2022-W40,2022-10-09,Auburn,42
2022,2022-W40,2022-10-09,James Madison,43
2022,2022-W40,2022-10-09,San Jose St,44
2022,2022-W40,2022-10-09,Minnesota,45
2022,2022-W40,2022-10-09,UCF,46
2022,2022-W40,2022-10-09,Georgia Tech,47
2022,2022-W40,2022-10-09,Duke,48
2022,2022-W40,2022-10-09,Troy,53
2022,2022-W40,2022-10-09,Iowa,55
2022,2022-W40,2022-10-09,Nebraska,55
2022,2022-W40,2022-10-09,California,56
2022,2022-W40,2022-10-09,Liberty,57
2022,2022-W40,2022-10-09,Rice,58
2022,2022-W40,2022-10-09,Houston,59
2022,2022-W40,2022-10-09,Pittsburgh,60
2022,2022-W40,2022-10-09,Washington,62
2022,2022-W40,2022-10-09,Michigan St,63
2022,2022-W40,2022-10-09,Oklahoma,65
2022,2022-W40,2022-10-09,West Virginia,71
2022,2022-W40,2022-10-09,UAB,75
2022,2022-W40,2022-10-09,Indiana,87
2022,2022-W40,2022-10-09,Texas St,87
2022,2022-W40,2022-10-09,SMU,88
2022,2022-W40,2022-10-09,Arizona,93
2022,2022-W40,2022-10-09,Wyoming,93
2022,2022-W40,2022-10-09,Arizona St,94
2022,2022-W40,2022-10-09,Louisville,103
2022,2022-W40,2022-10-09,UTSA,103
2022,2022-W40,2022-10-09,Vanderbilt,108
2022,2022-W40,2022-10-09,Southern Miss,108
2022,2022-W40,2022-10-09,Appalachian St,112
2022,2022-W40,2022-10-09,South Alabama,113
2022,2022-W40,2022-10-09,Missouri,119
2022,2022-W40,2022-10-09,Rutgers,119
2022,2022-W40,2022-10-09,East Carolina,122
2022,2022-W40,2022-10-09,"Miami, Fl",130
2022,2022-W40,2022-10-09,Coastal Carolina,138
2022,2022-W40,2022-10-09,Boston College,139
2022,2022-W40,2022-10-09,Stanford,142
2022,2022-W40,2022-10-09,Wisconsin,149
2022,2022-W40,2022-10-09,UNLV,151
2022,2022-W40,2022-10-09,Utah St,157
2022,2022-W40,2022-10-09,Memphis,159
2022,2022-W40,2022-10-09,Buffalo,160
2022,2022-W40,2022-10-09,Navy,162
2022,2022-W40,2022-10-09,Middle Tenn,164
2022,2022-W40,2022-10-09,Connecticut,164
2022,2022-W40,2022-10-09,Old Dominion,166
2022,2022-W40,2022-10-09,Marshall,172
2022,2022-W40,2022-10-09,Boise St,173
2022,2022-W40,2022-10-09,USF,175
2022,2022-W40,2022-10-09,Virginia,175
2022,2022-W40,2022-10-09,Ohio,178
2022,2022-W40,2022-10-09,Colorado,179
2022,2022-W40,2022-10-09,Virginia Tech,180
2022,2022-W40,2022-10-09,Miami (OH),181
2022,2022-W40,2022-10-09,Toledo,184
2022,2022-W40,2022-10-09,WKU,187
2022,2022-W40,2022-10-09,Air Force,188
2022,2022-W40,2022-10-09,Tulsa,189
2022,2022-W40,2022-10-09,Louisiana,193
2022,2022-W40,2022-10-09,Kent St,194
2022,2022-W40,2022-10-09,Louisiana Tech,196
2022,2022-W40,2022-10-09,Bowling Green,197
2022,2022-W40,2022-10-09,Arkansas St,198
2022,2022-W40,2022-10-09,North Texas,199
2022,2022-W40,2022-10-09,Eastern Michigan,202
2022,2022-W40,2022-10-09,Temple,202
2022,2022-W40,2022-10-09,Northwestern,203
2022,2022-W40,2022-10-09,New Mexico,204
2022,2022-W40,2022-10-09,Western Michigan,205
2022,2022-W40,2022-10-09,Ball St,206
2022,2022-W40,2022-10-09,Colorado St,207
2022,2022-W40,2022-10-09,Fresno St,208
2022,2022-W40,2022-10-09,San Diego St,209
2022,2022-W40,2022-10-09,ULM,210
2022,2022-W40,2022-10-09,Georgia St,212
2022,2022-W40,2022-10-09,Georgia Southern,212
2022,2022-W40,2022-10-09,Akron,213
2022,2022-W40,2022-10-09,Army,214
2022,2022-W40,2022-10-09,Nevada,215
2022,2022-W40,2022-10-09,Central Michigan,216
2022,2022-W40,2022-10-09,FIU,217
2022,2022-W40,2022-10-09,FAU,218
2022,2022-W40,2022-10-09,Charlotte,219
2022,2022-W40,2022-10-09,UTEP,220
2022,2022-W40,2022-10-09,Northern Illinois,221
2022,2022-W40,2022-10-09,UMass,222
2022,2022-W40,2022-10-09,Hawaii,223
2022,2022-W40,2022-10-09,New Mexico St,224
2022,2022-W41,2022-10-16,Tennessee,1
2022,2022-W41,2022-10-16,Alabama,2
2022,2022-W41,2022-10-16,TCU,3
2022,2022-W41,2022-10-16,Ohio St,4
2022,2022-W41,2022-10-16,Oklahoma St,5
2022,2022-W41,2022-10-16,Clemson,6
2022,2022-W41,2022-10-16,Mississippi,7
2022,2022-W41,2022-10-16,Michigan,8
2022,2022-W41,2022-10-16,Kansas St,9
2022,2022-W41,2022-10-16,Georgia,11
2022,2022-W41,2022-10-16,Syracuse,11
2022,2022-W41,2022-10-16,Texas,12
2022,2022-W41,2022-10-16,Arkansas,13
2022,2022-W41,2022-10-16,Oregon,14
2022,2022-W41,2022-10-16,UCLA,15
2022,2022-W41,2022-10-16,Mississippi St,16
2022,2022-W41,2022-10-16,USC,17
2022,2022-W41,2022-10-16,Penn St,18
2022,2022-W41,2022-10-16,NC State,19
2022,2022-W41,2022-10-16,LSU,20
2022,2022-W41,2022-10-16,Kansas,21
2022,2022-W41,2022-10-16,Illinois,22
2022,2022-W41,2022-10-16,Oregon St,23
2022,2022-W41,2022-10-16,Purdue,24
2022,2022-W41,2022-10-16,Kentucky,25
2022,2022-W41,2022-10-16,Texas Tech,26
2022,2022-W41,2022-10-16,Wake Forest,27
2022,2022-W41,2022-10-16,Utah,28
2022,2022-W41,2022-10-16,Cincinnati,29
2022,2022-W41,2022-10-16,North Carolina,30
2022,2022-W41,2022-10-16,Florida,31
2022,2022-W41,2022-10-16,BYU,32
2022,2022-W41,2022-10-16,Notre Dame,33
2022,2022-W41,2022-10-16,Texas A&M,35
2022,2022-W41,2022-10-16,Maryland,35
2022,2022-W41,2022-10-16,South Carolina,36
2022,2022-W41,2022-10-16,Iowa St,37
2022,2022-W41,2022-10-16,Washington St,38
2022,2022-W41,2022-10-16,Baylor,39
2022,2022-W41,2022-10-16,Florida St,40
2022,2022-W41,2022-10-16,Oklahoma,41
2022,2022-W41,2022-10-16,Tulane,42
2022,2022-W41,2022-10-16,Auburn,43
2022,2022-W41,2022-10-16,Troy,44
2022,2022-W41,2022-10-16,West Virginia,45
2022,2022-W41,2022-10-16,Georgia Tech,46
2022,2022-W41,2022-10-16,Minnesota,47
2022,2022-W41,2022-10-16,Iowa,52
2022,2022-W41,2022-10-16,Washington,53
2022,2022-W41,2022-10-16,Duke,54
2022,2022-W41,2022-10-16,Houston,55
2022,2022-W41,2022-10-16,Nebraska,56
2022,2022-W41,2022-10-16,Pittsburgh,58
2022,2022-W41,2022-10-16,Stanford,58
2022,2022-W41,2022-10-16,UCF,59
2022,2022-W41,2022-10-16,Michigan St,69
2022,2022-W41,2022-10-16,Liberty,73
2022,2022-W41,2022-10-16,Wyoming,85
2022,2022-W41,2022-10-16,Arizona St,86
2022,2022-W41,2022-10-16,Louisville,94
2022,2022-W41,2022-10-16,Appalachian St,102
2022,2022-W41,2022-10-16,Vanderbilt,102
2022,2022-W41,2022-10-16,SMU,104
2022,2022-W41,2022-10-16,Missouri,110
2022,2022-W41,2022-10-16,Rutgers,110
2022,2022-W41,2022-10-16,Indiana,110
2022,2022-W41,2022-10-16,Texas St,116
2022,2022-W41,2022-10-16,San Jose St,120
2022,2022-W41,2022-10-16,Boston College,128
2022,2022-W41,2022-10-16,James Madison,133
2022,2022-W41,2022-10-16,UAB,134
2022,2022-W41,2022-10-16,Arizona,135
2022,2022-W41,2022-10-16,East Carolina,139
2022,2022-W41,2022-10-16,Southern Miss,141
2022,2022-W41,2022-10-16,Colorado,144
2022,2022-W41,2022-10-16,California,148
2022,2022-W41,2022-10-16,"Miami, Fl",149
2022,2022-W41,2022-10-16,UTSA,152
2022,2022-W41,2022-10-16,South Alabama,152
2022,2022-W41,2022-10-16,Old Dominion,157
2022,2022-W41,2022-10-16,Wisconsin,162
2022,2022-W41,2022-10-16,Boise St,163
2022,2022-W41,2022-10-16,Virginia,164
2022,2022-W41,2022-10-16,Rice,166
2022,2022-W41,2022-10-16,Utah St,169
2022,2022-W41,2022-10-16,USF,173
2022,2022-W41,2022-10-16,Fresno St,174
2022,2022-W41,2022-10-16,Tulsa,175
2022,2022-W41,2022-10-16,Air Force,178
2022,2022-W41,2022-10-16,Buffalo,178
2022,2022-W41,2022-10-16,Navy,179
2022,2022-W41,2022-10-16,WKU,181
2022,2022-W41,2022-10-16,Coastal Carolina,183
2022,2022-W41,2022-10-16,Memphis,184
2022,2022-W41,2022-10-16,Ohio,185
2022,2022-W41,2022-10-16,Toledo,186
2022,2022-W41,2022-10-16,Georgia Southern,188
2022,2022-W41,2022-10-16,Northwestern,189
2022,2022-W41,2022-10-16,UNLV,191
2022,2022-W41,2022-10-16,Louisiana,192
2022,2022-W41,2022-10-16,Bowling Green,194
2022,2022-W41,2022-10-16,San Diego St,195
2022,2022-W41,2022-10-16,Virginia Tech,197
2022,2022-W41,2022-10-16,Temple,197
2022,2022-W41,2022-10-16,North Texas,199
2022,2022-W41,2022-10-16,Middle Tenn,199
2022,2022-W41,2022-10-16,Ball St,200
2022,2022-W41,2022-10-16,Connecticut,201
2022,2022-W41,2022-10-16,FAU,202
2022,2022-W41,2022-10-16,Marshall,203
2022,2022-W41,2022-10-16,Georgia St,205
2022,2022-W41,2022-10-16,Arkansas St,205
2022,2022-W41,2022-10-16,Army,206
2022,2022-W41,2022-10-16,Miami (OH),207
2022,2022-W41,2022-10-16,Kent St,208
2022,2022-W41,2022-10-16,Louisiana Tech,209
2022,2022-W41,2022-10-16,ULM,210
2022,2022-W41,2022-10-16,UTEP,211
2022,2022-W41,2022-10-16,Colorado St,212
2022,2022-W41,2022-10-16,Western Michigan,213
2022,2022-W41,2022-10-16,Central Michigan,214
2022,2022-W41,2022-10-16,Eastern Michigan,215
2022,2022-W41,2022-10-16,New Mexico,216
2022,2022-W41,2022-10-16,Charlotte,217
2022,2022-W41,2022-10-16,FIU,218
2022,2022-W41,2022-10-16,Akron,219
2022,2022-W41,2022-10-16,Northern Illinois,220
2022,2022-W41,2022-10-16,Nevada,221
2022,2022-W41,2022-10-16,New Mexico St,222
2022,2022-W41,2022-10-16,Hawaii,223
2022,2022-W41,2022-10-16,UMass,224
2022,2022-W42,2022-10-23,Tennessee,1
2022,2022-W42,2022-10-23,Alabama,2
2022,2022-W42,2022-10-23,TCU,3
2022,2022-W42,2022-10-23,Oklahoma St,4
2022,2022-W42,2022-10-23,Ohio St,5
2022,2022-W42,2022-10-23,Clemson,6
2022,2022-W42,2022-10-23,Oregon,7
2022,2022-W42,2022-10-23,Michigan,9
2022,2022-W42,2022-10-23,LSU,9
2022,2022-W42,2022-10-23,Mississippi,10
2022,2022-W42,2022-10-23,Kansas St,11
2022,2022-W42,2022-10-23,Georgia,12
2022,2022-W42,2022-10-23,Penn St,13
2022,2022-W42,2022-10-23,Syracuse,14
2022,2022-W42,2022-10-23,Texas,15
2022,2022-W42,2022-10-23,Arkansas,16
2022,2022-W42,2022-10-23,Texas Tech,17
2022,2022-W42,2022-10-23,UCLA,18
2022,2022-W42,2022-10-23,Mississippi St,19
2022,2022-W42,2022-10-23,USC,20
2022,2022-W42,2022-10-23,NC State,21
2022,2022-W42,2022-10-23,Illinois,22
2022,2022-W42,2022-10-23,South Carolina,23
2022,2022-W42,2022-10-23,Oregon St,24
2022,2022-W42,2022-10-23,Cincinnati,25
2022,2022-W42,2022-10-23,Kentucky,26
2022,2022-W42,2022-10-23,Kansas,27
2022,2022-W42,2022-10-23,Baylor,29
2022,2022-W42,2022-10-23,Wake Forest,29
2022,2022-W42,2022-10-23,Utah,30
2022,2022-W42,2022-10-23,North Carolina,31
2022,2022-W42,2022-10-23,Florida,32
2022,2022-W42,2022-10-23,Iowa St,33
2022,2022-W42,2022-10-23,Washington St,34
2022,2022-W42,2022-10-23,Texas A&M,35
2022,2022-W42,2022-10-23,Florida St,36
2022,2022-W42,2022-10-23,Maryland,37
2022,2022-W42,2022-10-23,Notre Dame,38
2022,2022-W42,2022-10-23,BYU,39
2022,2022-W42,2022-10-23,Oklahoma,40
2022,2022-W42,2022-10-23,Auburn,41
2022,2022-W42,2022-10-23,Purdue,42
2022,2022-W42,2022-10-23,Liberty,44
2022,2022-W42,2022-10-23,Troy,44
2022,2022-W42,2022-10-23,West Virginia,45
2022,2022-W42,2022-10-23,Stanford,48
2022,2022-W42,2022-10-23,Tulane,51
2022,2022-W42,2022-10-23,Minnesota,52
2022,2022-W42,2022-10-23,Iowa,53
2022,2022-W42,2022-10-23,Washington,54
2022,2022-W42,2022-10-23,Louisville,55
2022,2022-W42,2022-10-23,Nebraska,56
2022,2022-W42,2022-10-23,Duke,57
2022,2022-W42,2022-10-23,Michigan St,67
2022,2022-W42,2022-10-23,Houston,72
2022,2022-W42,2022-10-23,East Carolina,80
2022,2022-W42,2022-10-23,Missouri,83
2022,2022-W42,2022-10-23,Rutgers,89
2022,2022-W42,2022-10-23,Wisconsin,103
2022,2022-W42,2022-10-23,Wyoming,105
2022,2022-W42,2022-10-23,Pittsburgh,106
2022,2022-W42,2022-10-23,San Jose St,114
2022,2022-W42,2022-10-23,Georgia Tech,118
2022,2022-W42,2022-10-23,SMU,120
2022,2022-W42,2022-10-23,Virginia,126
2022,2022-W42,2022-10-23,Southern Miss,126
2022,2022-W42,2022-10-23,Arizona St,128
2022,2022-W42,2022-10-23,Arizona,131
2022,2022-W42,2022-10-23,Boston College,140
2022,2022-W42,2022-10-23,UCF,142
2022,2022-W42,2022-10-23,Appalachian St,143
2022,2022-W42,2022-10-23,Colorado,146
2022,2022-W42,2022-10-23,Vanderbilt,153
2022,2022-W42,2022-10-23,Indiana,155
2022,2022-W42,2022-10-23,South Alabama,156
2022,2022-W42,2022-10-23,California,157
2022,2022-W42,2022-10-23,"Miami, Fl",158
2022,2022-W42,2022-10-23,UTSA,161
2022,2022-W42,2022-10-23,USF,166
2022,2022-W42,2022-10-23,Boise St,167
2022,2022-W42,2022-10-23,Texas St,168
2022,2022-W42,2022-10-23,WKU,171
2022,2022-W42,2022-10-23,Coastal Carolina,173
2022,2022-W42,2022-10-23,Rice,174
2022,2022-W42,2022-10-23,UAB,175
2022,2022-W42,2022-10-23,Buffalo,177
2022,2022-W42,2022-10-23,Navy,179
2022,2022-W42,2022-10-23,Utah St,180
2022,2022-W42,2022-10-23,Tulsa,181
2022,2022-W42,2022-10-23,Memphis,182
2022,2022-W42,2022-10-23,James Madison,183
2022,2022-W42,2022-10-23,Fresno St,184
2022,2022-W42,2022-10-23,Georgia Southern,186
2022,2022-W42,2022-10-23,Northwestern,187
2022,2022-W42,2022-10-23,UNLV,188
2022,2022-W42,2022-10-23,Virginia Tech,189
2022,2022-W42,2022-10-23,Middle Tenn,190
2022,2022-W42,2022-10-23,Old Dominion,191
2022,2022-W42,2022-10-23,Ohio,192
2022,2022-W42,2022-10-23,Connecticut,193
2022,2022-W42,2022-10-23,Louisiana,195
2022,2022-W42,2022-10-23,Marshall,195
2022,2022-W42,2022-10-23,Bowling Green,196
2022,2022-W42,2022-10-23,Air Force,197
2022,2022-W42,2022-10-23,San Diego St,198
2022,2022-W42,2022-10-23,Toledo,199
2022,2022-W42,2022-10-23,Army,200
2022,2022-W42,2022-10-23,Georgia St,201
2022,2022-W42,2022-10-23,North Texas,202
2022,2022-W42,2022-10-23,Temple,203
2022,2022-W42,2022-10-23,Kent St,204
2022,2022-W42,2022-10-23,UTEP,205
2022,2022-W42,2022-10-23,Western Michigan,206
2022,2022-W42,2022-10-23,Ball St,207
2022,2022-W42,2022-10-23,Colorado St,208
2022,2022-W42,2022-10-23,Arkansas St,209
2022,2022-W42,2022-10-23,FAU,210
2022,2022-W42,2022-10-23,Eastern Michigan,211
2022,2022-W42,2022-10-23,Miami (OH),212
2022,2022-W42,2022-10-23,FIU,213
2022,2022-W42,2022-10-23,Louisiana Tech,214
2022,2022-W42,2022-10-23,New Mexico St,215
2022,2022-W42,2022-10-23,ULM,216
2022,2022-W42,2022-10-23,Central Michigan,218
2022,2022-W42,2022-10-23,New Mexico,218
2022,2022-W42,2022-10-23,UMass,219
2022,2022-W42,2022-10-23,Charlotte,220
2022,2022-W42,2022-10-23,Akron,221
2022,2022-W42,2022-10-23,Northern Illinois,222
2022,2022-W42,2022-10-23,Nevada,223
2022,2022-W42,2022-10-23,Hawaii,224
2022,2022-W43,2022-10-30,Tennessee,1
2022,2022-W43,2022-10-30,TCU,2
2022,2022-W43,2022-10-30,Ohio St,3
2022,2022-W43,2022-10-30,Alabama,4
2022,2022-W43,2022-10-30,Clemson,6
