date,home_team,away_team,home_score,away_score
2015-09-05,Louisiana Tech,Southern,62,15
2015-09-05,Memphis,Missouri State,63,7
2015-09-05,South Florida,Florida A&M,51,3
2015-09-05,Texas A&M,Arizona State,38,17
2015-09-05,Kansas State,South Dakota,34,0
2015-09-05,Florida,New Mexico State,61,13
2015-09-05,Northern Illinois,UNLV,38,30
2015-09-05,Notre Dame,Texas,38,3
2015-09-05,West Virginia,Georgia Southern,44,0
2015-09-06,Alabama,Wisconsin,35,17
2015-09-06,Houston,Tennessee Tech,52,24
2015-09-06,San Diego State,San Diego,37,3
2015-09-06,Iowa State,Northern Iowa,31,7
2015-09-06,Oregon,Eastern Washington,61,42
2015-09-06,New Mexico,Mississippi Valley State,66,0
2015-09-06,Cincinnati,Alabama A&M,52,10
2015-09-06,Florida State,Texas State,59,16
2015-09-06,Southern Miss,Mississippi State,16,34
2015-09-06,USC,Arkansas State,55,6
2015-09-06,Marshall,Purdue,41,31
2015-09-08,Virginia Tech,Ohio State,24,42
2015-09-11,Western Kentucky,Louisiana Tech,41,38
2015-09-12,Florida Atlantic,Miami,20,44
2015-09-12,Utah,Utah State,24,14
2015-09-12,Florida State,South Florida,34,14
2015-09-12,Wisconsin,Miami (OH),58,0
2015-09-12,UConn,Army,22,17
2015-09-12,Michigan,Oregon State,35,7
2015-09-12,UTSA,Kansas State,3,30
2015-09-12,Maryland,Bowling Green,27,48
2015-09-12,Penn State,Buffalo,27,14
2015-09-12,Charlotte,Presbyterian,34,10
2015-09-12,Purdue,Indiana State,38,14
2015-09-12,Illinois,Western Illinois,44,0
2015-09-12,Auburn,Jacksonville State,27,20
2015-09-12,Louisville,Houston,31,34
2015-09-12,Clemson,App State,41,10
2015-09-12,Syracuse,Wake Forest,30,17
2015-09-12,Boston College,Howard,76,0
2015-09-12,Washington,Sacramento State,49,0
2015-09-12,Colorado,Massachusetts,48,14
2015-09-12,West Virginia,Liberty,41,17
2015-09-12,Texas Tech,UTEP,69,20
2015-09-12,Central Michigan,Monmouth,31,10
2015-09-12,Georgia Tech,Tulane,65,10
2015-09-12,Colorado State,Minnesota,20,23
2015-09-12,TCU,Stephen F. Austin,70,7
2015-09-12,Southern Miss,Austin Peay,52,6
2015-09-12,Virginia Tech,Furman,42,3
2015-09-12,Northern Illinois,Murray State,57,26
2015-09-12,Virginia,Notre Dame,27,34
2015-09-12,Vanderbilt,Georgia,14,31
2015-09-12,Ole Miss,Fresno State,73,21
2015-09-12,Ohio State,Hawai'i,38,0
2015-09-12,Rutgers,Washington State,34,37
2015-09-12,Arkansas,Toledo,12,16
2015-09-12,Wyoming,Eastern Michigan,29,48
2015-09-12,Northwestern,Eastern Illinois,41,0
2015-09-12,Alabama,Middle Tennessee,37,10
2015-09-12,Iowa State,Iowa,17,31
2015-09-12,California,San Diego State,35,7
2015-09-12,Duke,North Carolina Central,55,0
2015-09-12,Akron,Pittsburgh,7,24
2015-09-12,North Carolina,North Carolina A&T,53,14
2015-09-12,Tennessee,Oklahoma,24,31
2015-09-12,NC State,Eastern Kentucky,35,0
2015-09-12,Kent State,Delaware State,45,13
2015-09-12,Georgia Southern,Western Michigan,43,17
2015-09-12,Kansas,Memphis,23,55
2015-09-12,Texas A&M,Ball State,56,23
2015-09-12,Florida,East Carolina,31,24
2015-09-12,Ohio,Marshall,21,10
2015-09-12,UL Monroe,Nicholls,47,0
2015-09-12,SMU,North Texas,31,13
2015-09-12,Texas State,Prairie View A&M,63,24
2015-09-12,Troy,Charleston Southern,44,16
2015-09-12,Nevada,Arizona,20,44
2015-09-12,Arkansas State,Missouri,20,27
2015-09-12,Louisiana,Northwestern State,44,17
2015-09-12,Old Dominion,Norfolk State,24,10
2015-09-12,South Carolina,Kentucky,22,26
2015-09-12,Baylor,Lamar,66,31
2015-09-12,Oklahoma State,Central Arkansas,32,8
2015-09-13,Cincinnati,Temple,26,34
2015-09-13,USC,Idaho,59,9
2015-09-13,Michigan State,Oregon,31,28
2015-09-13,Nebraska,South Alabama,48,9
2015-09-13,Texas,Rice,42,28
2015-09-13,Indiana,Florida International,36,22
2015-09-13,New Mexico,Tulsa,21,40
2015-09-13,New Mexico State,Georgia State,32,34
2015-09-13,Mississippi State,LSU,19,21
2015-09-13,BYU,Boise State,35,24
2015-09-13,Air Force,San José State,37,16
2015-09-13,Stanford,UCF,31,7
2015-09-13,UNLV,UCLA,3,37
2015-09-13,Arizona State,Cal Poly,35,21
2015-09-17,Louisville,Clemson,17,20
2015-09-19,Boston College,Florida State,0,14
2015-09-19,Boise State,Idaho State,52,0
2015-09-19,Arizona State,New Mexico,34,10
2015-09-19,Michigan,UNLV,28,7
2015-09-19,Minnesota,Kent State,10,7
2015-09-19,Michigan State,Air Force,35,21
2015-09-19,Oklahoma,Tulsa,52,38
2015-09-19,Maryland,South Florida,35,17
2015-09-19,Missouri,UConn,9,6
2015-09-19,Florida Atlantic,Buffalo,15,33
2015-09-19,Army,Wake Forest,14,17
2015-09-19,North Carolina,Illinois,48,14
2015-09-19,Akron,Savannah St,52,9
2015-09-19,Texas A&M,Nevada,44,27
2015-09-19,Duke,Northwestern,10,19
2015-09-19,Syracuse,Central Michigan,30,27
2015-09-19,Oregon,Georgia State,61,28
2015-09-19,Ohio,SE Louisiana,35,14
2015-09-19,North Texas,Rice,24,38
2015-09-19,Kansas State,Louisiana Tech,39,33
2015-09-19,Bowling Green,Memphis,41,44
2015-09-19,Eastern Michigan,Ball State,17,28
2015-09-19,Massachusetts,Temple,23,25
2015-09-19,Miami,Nebraska,36,33
2015-09-19,Virginia,William & Mary,35,29
2015-09-19,Marshall,Norfolk State,45,7
2015-09-19,Notre Dame,Georgia Tech,30,22
2015-09-19,LSU,Auburn,45,21
2015-09-19,Navy,East Carolina,45,21
2015-09-19,Miami (OH),Cincinnati,33,37
2015-09-19,Purdue,Virginia Tech,24,51
2015-09-19,Oklahoma State,UTSA,69,14
2015-09-19,Wisconsin,Troy,28,3
2015-09-19,Ohio State,Northern Illinois,20,13
2015-09-19,Mississippi State,Northwestern State,62,13
2015-09-19,Vanderbilt,Austin Peay,47,7
2015-09-19,Indiana,Western Kentucky,38,35
2015-09-19,Washington,Utah State,31,17
2015-09-19,Idaho,Wofford,41,38
2015-09-19,Florida International,North Carolina Central,39,14
2015-09-19,UCF,Furman,15,16
2015-09-19,Georgia,South Carolina,52,20
2015-09-19,Georgia Southern,The Citadel,48,13
2015-09-19,Arkansas State,Missouri State,70,7
2015-09-19,Tennessee,Western Carolina,55,10
2015-09-19,Old Dominion,NC State,14,38
2015-09-19,Middle Tennessee,Charlotte,73,14
2015-09-19,Texas State,Southern Miss,50,56
2015-09-19,Arkansas,Texas Tech,24,35
2015-09-19,Colorado State,Colorado,24,27
2015-09-19,Western Michigan,Murray State,52,20
2015-09-19,Kentucky,Florida,9,14
2015-09-19,Texas,California,44,45
2015-09-20,Oregon State,San José State,35,21
2015-09-20,San Diego State,South Alabama,27,34
2015-09-20,Toledo,Iowa State,30,23
2015-09-20,Tulane,Maine,38,7
2015-09-20,New Mexico State,UTEP,47,50
2015-09-20,USC,Stanford,31,41
2015-09-20,Iowa,Pittsburgh,27,24
2015-09-20,Penn State,Rutgers,28,3
2015-09-20,TCU,SMU,56,37
2015-09-20,Washington State,Wyoming,31,14
2015-09-20,Alabama,Ole Miss,37,43
2015-09-20,Fresno State,Utah,24,45
2015-09-20,UCLA,BYU,24,23
2015-09-20,Arizona,Northern Arizona,77,13
2015-09-20,Hawai'i,UC Davis,47,27
2015-09-24,Memphis,Cincinnati,53,46
2015-09-26,Virginia,Boise State,14,56
2015-09-26,Oregon State,Stanford,24,42
2015-09-26,Rutgers,Kansas,27,14
2015-09-26,Michigan State,Central Michigan,30,10
2015-09-26,Nebraska,Southern Miss,36,28
2015-09-26,Duke,Georgia Tech,34,20
2015-09-26,Michigan,BYU,31,0
2015-09-26,Purdue,Bowling Green,28,35
2015-09-26,South Carolina,UCF,31,14
2015-09-26,Georgia,Southern,48,6
2015-09-26,Syracuse,LSU,24,34
2015-09-26,UConn,Navy,18,28
2015-09-26,North Carolina,Delaware,41,14
2015-09-26,Wake Forest,Indiana,24,31
2015-09-26,Boston College,Northern Illinois,17,14
2015-09-26,Colorado,Nicholls,48,0
2015-09-26,Louisiana Tech,Florida International,27,17
2015-09-26,Baylor,Rice,70,17
2015-09-26,Wyoming,New Mexico,28,38
2015-09-26,West Virginia,Maryland,45,6
2015-09-26,Texas,Oklahoma State,27,30
2015-09-26,Minnesota,Ohio,27,24
2015-09-26,Ohio State,Western Michigan,38,12
2015-09-26,Kent State,Marshall,29,36
2015-09-26,Western Kentucky,Miami (OH),56,14
2015-09-26,Old Dominion,App State,0,49
2015-09-26,Notre Dame,Massachusetts,62,27
2015-09-26,Penn State,San Diego State,37,21
2015-09-26,Buffalo,Nevada,21,24
2015-09-26,East Carolina,Virginia Tech,35,28
2015-09-26,Iowa,North Texas,62,16
2015-09-26,Florida,Tennessee,28,27
2015-09-26,Illinois,Middle Tennessee,27,25
2015-09-26,Alabama,UL Monroe,34,0
2015-09-26,Texas Tech,TCU,52,55
2015-09-26,Washington,California,24,30
2015-09-26,Eastern Michigan,Army,36,58
2015-09-26,Louisville,Samford,45,3
2015-09-26,Ole Miss,Vanderbilt,27,16
2015-09-26,SMU,James Madison,45,48
2015-09-26,Charlotte,Florida Atlantic,7,17
2015-09-26,UTSA,Colorado State,31,33
2015-09-26,Toledo,Arkansas State,37,7
2015-09-26,Arkansas,Texas A&M,21,28
2015-09-26,Louisiana,Akron,14,35
2015-09-26,Auburn,Mississippi State,9,17
2015-09-26,Kentucky,Missouri,21,13
2015-09-27,South Alabama,NC State,13,63
2015-09-27,UTEP,Incarnate Word,27,17
2015-09-27,Arizona,UCLA,30,56
2015-09-27,Houston,Texas State,59,14
2015-09-27,Wisconsin,Hawai'i,28,0
2015-09-27,Northwestern,Ball State,24,19
2015-09-27,Oregon,Utah,20,62
2015-09-27,UNLV,Idaho State,80,8
2015-09-27,Idaho,Georgia Southern,20,44
2015-09-27,San José State,Fresno State,49,23
2015-09-27,Arizona State,USC,14,42
2015-10-01,Cincinnati,Miami,34,23
2015-10-02,South Florida,Memphis,17,24
2015-10-02,Charlotte,Temple,3,37
2015-10-03,BYU,UConn,30,13
2015-10-03,TCU,Texas,50,7
2015-10-03,Michigan State,Purdue,24,21
2015-10-03,Tulsa,Houston,24,38
2015-10-03,Tulane,UCF,45,31
2015-10-03,Virginia Tech,Pittsburgh,13,17
2015-10-03,Wisconsin,Iowa,6,10
2015-10-03,Maryland,Michigan,0,28
2015-10-03,Missouri,South Carolina,24,10
2015-10-03,Penn State,Army,20,14
2015-10-03,Northwestern,Minnesota,27,0
2015-10-03,Oklahoma,West Virginia,44,24
2015-10-03,Iowa State,Kansas,38,13
2015-10-03,NC State,Louisville,13,20
2015-10-03,Akron,Ohio,12,14
2015-10-03,Central Michigan,Northern Illinois,29,19
2015-10-03,Ball State,Toledo,10,24
2015-10-03,Massachusetts,Florida International,24,14
2015-10-03,Buffalo,Bowling Green,22,28
2015-10-03,Duke,Boston College,9,7
2015-10-03,Navy,Air Force,33,11
2015-10-03,App State,Wyoming,31,13
2015-10-03,Kent State,Miami (OH),20,14
2015-10-03,Marshall,Old Dominion,27,7
2015-10-03,Baylor,Texas Tech,63,35
2015-10-03,Wake Forest,Florida State,16,24
2015-10-03,Rice,Western Kentucky,10,49
2015-10-03,Georgia,Alabama,10,38
2015-10-03,Georgia Tech,North Carolina,31,38
2015-10-03,Indiana,Ohio State,27,34
2015-10-03,Georgia State,Liberty,33,41
2015-10-03,Auburn,San José State,35,21
2015-10-03,Oklahoma State,Kansas State,36,34
2015-10-03,California,Washington State,34,28
2015-10-03,SMU,East Carolina,23,49
2015-10-03,Illinois,Nebraska,14,13
2015-10-03,Troy,South Alabama,18,24
2015-10-03,LSU,Eastern Michigan,44,22
2015-10-03,Florida,Ole Miss,38,10
2015-10-03,Middle Tennessee,Vanderbilt,13,17
2015-10-03,Tennessee,Arkansas,20,24
2015-10-03,Southern Miss,North Texas,49,14
2015-10-03,Louisiana Tech,Louisiana,43,14
2015-10-03,Nevada,UNLV,17,23
2015-10-03,Arkansas State,Idaho,49,35
2015-10-03,UL Monroe,Georgia Southern,31,51
2015-10-03,Utah State,Colorado State,33,18
2015-10-03,Texas A&M,Mississippi State,30,17
2015-10-03,UCLA,Arizona State,23,38
2015-10-03,Kentucky,Eastern Kentucky,34,27
2015-10-04,New Mexico,New Mexico State,38,29
2015-10-04,UTEP,UTSA,6,25
2015-10-04,Clemson,Notre Dame,24,22
2015-10-04,Boise State,Hawai'i,55,0
2015-10-04,San Diego State,Fresno State,21,7
2015-10-04,Stanford,Arizona,55,17
2015-10-04,Colorado,Oregon,24,41
2015-10-09,Houston,SMU,49,28
2015-10-09,USC,Washington,12,17
2015-10-09,Marshall,Southern Miss,31,10
2015-10-10,Virginia Tech,NC State,28,13
2015-10-10,Penn State,Indiana,29,7
2015-10-10,Temple,Tulane,49,10
2015-10-10,Western Kentucky,Middle Tennessee,58,28
2015-10-10,Army,Duke,3,44
2015-10-10,Iowa,Illinois,29,20
2015-10-10,Texas,Oklahoma,24,17
2015-10-10,Kansas,Baylor,7,66
2015-10-10,Ole Miss,New Mexico State,52,3
2015-10-10,Florida International,UTEP,52,12
2015-10-10,Ohio State,Maryland,49,28
2015-10-10,Western Michigan,Central Michigan,41,39
2015-10-10,Pittsburgh,Virginia,26,19
2015-10-10,Ohio,Miami (OH),34,3
2015-10-10,Bowling Green,Massachusetts,62,38
2015-10-10,Florida Atlantic,Rice,26,27
2015-10-10,Toledo,Kent State,38,7
2015-10-10,Boston College,Wake Forest,0,3
2015-10-10,Eastern Michigan,Akron,21,47
2015-10-10,Tennessee,Georgia,38,31
2015-10-10,Michigan,Northwestern,38,0
2015-10-10,Northern Illinois,Ball State,59,41
2015-10-10,South Florida,Syracuse,45,24
2015-10-10,Nebraska,Wisconsin,21,23
2015-10-10,LSU,South Carolina,45,24
2015-10-10,Purdue,Minnesota,13,41
2015-10-10,Notre Dame,Navy,41,24
2015-10-10,Georgia State,App State,3,37
2015-10-10,Texas Tech,Iowa State,66,31
2015-10-10,Clemson,Georgia Tech,43,24
2015-10-10,UCF,UConn,13,40
2015-10-10,Arizona,Oregon State,44,7
2015-10-10,Mississippi State,Troy,45,17
2015-10-10,North Texas,Portland State,7,66
2015-10-10,Tulsa,UL Monroe,34,24
2015-10-10,Oregon,Washington State,38,45
2015-10-10,Nevada,New Mexico,35,17
2015-10-10,Louisiana,Texas State,49,27
2015-10-10,UTSA,Louisiana Tech,31,34
2015-10-10,Colorado State,Boise State,10,41
2015-10-10,Alabama,Arkansas,27,14
2015-10-10,West Virginia,Oklahoma State,26,33
2015-10-10,Missouri,Florida,3,21
2015-10-10,Kansas State,TCU,45,52
2015-10-10,BYU,East Carolina,45,38
2015-10-11,Florida State,Miami,29,24
2015-10-11,Rutgers,Michigan State,24,31
2015-10-11,UNLV,San José State,27,33
2015-10-11,Arizona State,Colorado,48,23
2015-10-11,Utah,California,30,24
2015-10-11,Air Force,Wyoming,31,17
2015-10-11,Fresno State,Utah State,14,56
2015-10-11,Hawai'i,San Diego State,14,28
2015-10-14,South Alabama,Arkansas State,31,49
2015-10-15,Kentucky,Auburn,27,30
2015-10-15,North Texas,Western Kentucky,28,55
2015-10-16,Stanford,UCLA,56,35
2015-10-17,BYU,Cincinnati,38,24
2015-10-17,Tulane,Houston,7,42
2015-10-17,Utah State,Boise State,52,26
2015-10-17,Fresno State,UNLV,31,28
2015-10-17,Memphis,Ole Miss,37,24
2015-10-17,Army,Bucknell,21,14
2015-10-17,Florida Atlantic,Marshall,17,33
2015-10-17,Middle Tennessee,Florida International,42,34
2015-10-17,Mississippi State,Louisiana Tech,45,20
2015-10-17,Toledo,Eastern Michigan,63,20
2015-10-17,Kansas,Texas Tech,20,30
2015-10-17,Wisconsin,Purdue,24,7
2015-10-17,East Carolina,Tulsa,30,17
2015-10-17,Northwestern,Iowa,10,40
2015-10-17,Florida State,Louisville,41,21
2015-10-17,Baylor,West Virginia,62,38
2015-10-17,UConn,South Florida,20,28
2015-10-17,Ohio,Western Michigan,14,49
2015-10-17,Georgia Tech,Pittsburgh,28,31
2015-10-17,Central Michigan,Buffalo,51,14
2015-10-17,Miami (OH),Northern Illinois,12,45
2015-10-17,Ball State,Georgia State,19,31
2015-10-17,Bowling Green,Akron,59,10
2015-10-17,Texas A&M,Alabama,23,41
2015-10-17,Indiana,Rutgers,52,55
2015-10-17,Colorado State,Air Force,38,23
2015-10-17,Massachusetts,Kent State,10,15
2015-10-17,Miami,Virginia Tech,30,20
2015-10-17,Troy,Idaho,16,19
2015-10-17,Michigan,Michigan State,23,27
2015-10-17,Kansas State,Oklahoma,0,55
2015-10-17,Old Dominion,Charlotte,37,34
2015-10-17,Minnesota,Nebraska,25,48
2015-10-17,Virginia,Syracuse,44,38
2015-10-17,Washington State,Oregon State,52,31
2015-10-17,Wyoming,Nevada,28,21
2015-10-17,South Carolina,Vanderbilt,19,10
2015-10-17,Georgia Southern,New Mexico State,56,26
2015-10-17,New Mexico,Hawai'i,28,27
2015-10-17,LSU,Florida,35,28
2015-10-17,Southern Miss,UTSA,32,10
2015-10-17,North Carolina,Wake Forest,50,14
2015-10-17,UL Monroe,App State,14,59
2015-10-17,Iowa State,TCU,21,45
2015-10-17,Clemson,Boston College,34,17
2015-10-17,Notre Dame,USC,41,31
2015-10-17,Georgia,Missouri,9,6
2015-10-17,Temple,UCF,30,16
2015-10-18,Ohio State,Penn State,38,10
2015-10-18,Colorado,Arizona,31,38
2015-10-18,Utah,Arizona State,34,18
2015-10-18,San José State,San Diego State,7,30
2015-10-18,Washington,Oregon,20,26
2015-10-21,Arkansas State,Louisiana,37,27
2015-10-22,East Carolina,Temple,14,24
2015-10-22,App State,Georgia Southern,31,13
2015-10-23,UCLA,California,40,24
2015-10-24,Tulsa,Memphis,42,66
2015-10-24,San Diego State,Utah State,48,14
2015-10-24,Baylor,Iowa State,45,27
2015-10-24,Miami,Clemson,0,58
2015-10-24,UCF,Houston,10,59
2015-10-24,Rice,Army,38,31
2015-10-24,Arkansas,Auburn,54,46
2015-10-24,Charlotte,Southern Miss,10,44
2015-10-24,Nebraska,Northwestern,28,30
2015-10-24,Wake Forest,NC State,17,35
2015-10-24,Texas,Kansas State,23,9
2015-10-24,Syracuse,Pittsburgh,20,23
2015-10-24,Louisville,Boston College,17,14
2015-10-24,Kent State,Bowling Green,0,48
2015-10-24,Navy,Tulane,31,14
2015-10-24,Western Michigan,Miami (OH),35,13
2015-10-24,Air Force,Fresno State,42,14
2015-10-24,BYU,Wagner,70,6
2015-10-24,Ball State,Central Michigan,21,23
2015-10-24,Massachusetts,Toledo,35,51
2015-10-24,Virginia Tech,Duke,43,45
2015-10-24,Oklahoma,Texas Tech,63,27
2015-10-24,Oklahoma State,Kansas,58,10
2015-10-24,Buffalo,Ohio,41,17
2015-10-24,Marshall,North Texas,30,13
2015-10-24,Illinois,Wisconsin,13,24
2015-10-24,Northern Illinois,Eastern Michigan,49,21
2015-10-24,North Carolina,Virginia,26,13
2015-10-24,Alabama,Tennessee,19,14
2015-10-24,Michigan State,Indiana,52,26
2015-10-24,Maryland,Penn State,30,31
2015-10-24,Louisiana Tech,Middle Tennessee,45,16
2015-10-24,Arizona,Washington State,42,45
2015-10-24,Vanderbilt,Missouri,10,3
2015-10-24,South Florida,SMU,38,14
2015-10-24,Nevada,Hawai'i,30,20
2015-10-24,Cincinnati,UConn,37,13
2015-10-24,Idaho,UL Monroe,27,13
2015-10-24,Florida International,Old Dominion,41,12
2015-10-24,San José State,New Mexico,31,21
2015-10-24,LSU,Western Kentucky,48,20
2015-10-24,UTEP,Florida Atlantic,27,17
2015-10-24,Texas State,South Alabama,36,18
2015-10-24,Ole Miss,Texas A&M,23,3
2015-10-24,Georgia Tech,Florida State,22,16
2015-10-24,Mississippi State,Kentucky,42,16
2015-10-24,USC,Utah,42,24
2015-10-25,Rutgers,Ohio State,7,49
2015-10-25,New Mexico State,Troy,7,52
2015-10-25,Boise State,Wyoming,34,14
2015-10-25,Oregon State,Colorado,13,17
2015-10-25,Stanford,Washington,31,14
2015-10-29,Pittsburgh,North Carolina,19,26
2015-10-29,Eastern Michigan,Western Michigan,28,58
2015-10-29,Georgia Southern,Texas State,37,13
2015-10-29,Miami (OH),Buffalo,24,29
2015-10-29,TCU,West Virginia,40,10
2015-10-30,Arizona State,Oregon,55,61
2015-10-30,Wake Forest,Louisville,19,20
2015-10-30,UConn,East Carolina,31,13
2015-10-31,Rice,Louisiana Tech,17,42
2015-10-31,Utah State,Wyoming,58,27
2015-10-31,Penn State,Illinois,39,0
2015-10-31,Navy,South Florida,29,17
2015-10-31,Old Dominion,Western Kentucky,30,55
2015-10-31,Florida State,Syracuse,45,21
2015-10-31,Cincinnati,UCF,52,7
2015-10-31,Auburn,Ole Miss,19,27
2015-10-31,Texas A&M,South Carolina,35,28
2015-10-31,Wisconsin,Rutgers,48,10
2015-10-31,Purdue,Nebraska,55,45
2015-10-31,Boston College,Virginia Tech,10,26
2015-10-31,Ball State,Massachusetts,20,10
2015-10-31,Akron,Central Michigan,6,14
2015-10-31,Southern Miss,UTEP,34,13
2015-10-31,UCLA,Colorado,35,31
2015-10-31,California,USC,21,27
2015-10-31,Virginia,Georgia Tech,27,21
2015-10-31,Colorado State,San Diego State,17,41
2015-10-31,Florida,Georgia,27,3
2015-10-31,Iowa,Maryland,31,15
2015-10-31,NC State,Clemson,41,56
2015-10-31,Charlotte,Marshall,10,34
2015-10-31,Florida Atlantic,Florida International,31,17
2015-10-31,UNLV,Boise State,27,55
2015-10-31,App State,Troy,44,41
2015-10-31,Kansas,Oklahoma,7,62
2015-10-31,Texas Tech,Oklahoma State,53,70
2015-10-31,Arkansas,UT Martin,63,28
2015-10-31,SMU,Tulsa,31,40
2015-10-31,Louisiana,UL Monroe,30,24
2015-10-31,Iowa State,Texas,24,0
2015-10-31,North Texas,UTSA,30,23
2015-10-31,Arkansas State,Georgia State,48,34
2015-10-31,Minnesota,Michigan,26,29
2015-10-31,Houston,Vanderbilt,34,0
2015-10-31,Duke,Miami,27,30
2015-10-31,Memphis,Tulane,41,13
2015-10-31,Utah,Oregon State,27,12
2015-10-31,Kentucky,Tennessee,21,52
2015-11-01,New Mexico State,Idaho,55,48
2015-11-01,Temple,Notre Dame,20,24
2015-11-01,Hawai'i,Air Force,7,58
2015-11-01,Washington State,Stanford,28,30
2015-11-01,Washington,Arizona,49,3
2015-11-04,Toledo,Northern Illinois,27,32
2015-11-05,Bowling Green,Ohio,62,24
2015-11-06,Kent State,Buffalo,17,18
2015-11-06,App State,Arkansas State,27,40
2015-11-06,Western Michigan,Ball State,54,7
2015-11-06,Kansas State,Baylor,24,31
2015-11-06,Missouri,Mississippi State,13,31
2015-11-06,Fresno State,Nevada,16,30
2015-11-07,SMU,Temple,40,60
2015-11-07,UTEP,Rice,24,21
2015-11-07,San José State,BYU,16,17
2015-11-07,Florida,Vanderbilt,9,7
2015-11-07,Northwestern,Penn State,23,21
2015-11-07,Georgia,Kentucky,27,3
2015-11-07,Florida International,Charlotte,48,31
2015-11-07,Massachusetts,Akron,13,17
2015-11-07,Tulsa,UCF,45,30
2015-11-07,Purdue,Illinois,14,48
2015-11-07,West Virginia,Texas Tech,31,26
2015-11-07,North Carolina,Duke,66,31
2015-11-07,Pittsburgh,Notre Dame,30,42
2015-11-07,Western Kentucky,Florida Atlantic,35,19
2015-11-07,Boston College,NC State,8,24
2015-11-07,Louisville,Syracuse,41,17
2015-11-07,Colorado,Stanford,10,42
2015-11-07,Georgia State,Louisiana,21,23
2015-11-07,Miami (OH),Eastern Michigan,28,13
2015-11-07,South Alabama,Idaho,52,45
2015-11-07,Wyoming,Colorado State,7,26
2015-11-07,Miami,Virginia,27,21
2015-11-07,Indiana,Iowa,27,35
2015-11-07,Clemson,Florida State,23,13
2015-11-07,Michigan,Rutgers,49,16
2015-11-07,Oklahoma State,TCU,49,29
2015-11-07,Ole Miss,Arkansas,52,53
2015-11-07,Maryland,Wisconsin,24,31
2015-11-07,New Mexico,Utah State,14,13
2015-11-07,Troy,UL Monroe,51,14
2015-11-07,Middle Tennessee,Marshall,27,24
2015-11-07,Louisiana Tech,North Texas,56,13
2015-11-07,Houston,Cincinnati,33,30
2015-11-07,Air Force,Army,20,3
2015-11-07,Washington State,Arizona State,38,24
2015-11-07,Tennessee,South Carolina,27,24
2015-11-07,Tulane,UConn,3,7
2015-11-07,Texas State,New Mexico State,21,31
2015-11-07,Oregon State,UCLA,0,41
2015-11-07,UNLV,Hawai'i,41,21
2015-11-08,Nebraska,Michigan State,39,38
2015-11-08,UTSA,Old Dominion,31,36
2015-11-08,Oklahoma,Iowa State,52,16
