date,home_team,away_team,home_score,away_score
2016-09-17,SMU,Liberty,29,14
2016-09-17,Texas Tech,Louisiana Tech,59,45
2016-09-17,UTEP,Army,14,66
2016-09-17,Arkansas,Texas State,42,3
2016-09-17,Missouri,Georgia,27,28
2016-09-17,Notre Dame,Michigan State,28,36
2016-09-17,Florida,North Texas,32,0
2016-09-17,Oklahoma,Ohio State,24,45
2016-09-18,Washington,Portland State,41,3
2016-09-18,Stanford,USC,27,10
2016-09-18,Northwestern,Duke,24,13
2016-09-18,Nevada,Buffalo,38,14
2016-09-18,BYU,UCLA,14,17
2016-09-18,San José State,Utah,17,34
2016-09-18,California,Texas,50,43
2016-09-18,Arizona,Hawai'i,47,28
2016-09-22,Georgia Tech,Clemson,7,26
2016-09-23,Eastern Michigan,Wyoming,27,24
2016-09-24,SMU,TCU,3,33
2016-09-24,Utah,USC,31,27
2016-09-24,Ole Miss,Georgia,45,14
2016-09-24,Temple,Charlotte,48,20
2016-09-24,Rutgers,Iowa,7,14
2016-09-24,Purdue,Nevada,24,14
2016-09-24,Iowa State,San José State,44,10
2016-09-24,Minnesota,Colorado State,31,24
2016-09-24,Michigan State,Wisconsin,6,30
2016-09-24,South Florida,Florida State,35,55
2016-09-24,Alabama,Kent State,48,0
2016-09-24,Virginia,Central Michigan,49,35
2016-09-24,Virginia Tech,East Carolina,54,17
2016-09-24,UConn,Syracuse,24,31
2016-09-24,Boston College,Wagner,42,10
2016-09-24,Ohio,Gardner-Webb,37,21
2016-09-24,Tennessee,Florida,38,28
2016-09-24,Notre Dame,Duke,35,38
2016-09-24,Old Dominion,UTSA,33,19
2016-09-24,Northern Illinois,Western Illinois,23,28
2016-09-24,Michigan,Penn State,49,10
2016-09-24,Cincinnati,Miami (OH),27,20
2016-09-24,Akron,App State,38,45
2016-09-24,Indiana,Wake Forest,28,33
2016-09-24,North Carolina,Pittsburgh,37,36
2016-09-24,Massachusetts,Mississippi State,35,47
2016-09-24,West Virginia,BYU,35,32
2016-09-24,Oregon State,Boise State,24,38
2016-09-24,Missouri,Delaware State,79,0
2016-09-24,Fresno State,Tulsa,41,48
2016-09-24,Western Kentucky,Vanderbilt,30,31
2016-09-24,Oregon,Colorado,38,41
2016-09-24,Florida Atlantic,Ball State,27,31
2016-09-24,Rice,North Texas,35,42
2016-09-24,Auburn,LSU,18,13
2016-09-24,Buffalo,Army,23,20
2016-09-24,Western Michigan,Georgia Southern,49,31
2016-09-24,Florida International,UCF,14,53
2016-09-24,Texas State,Houston,3,64
2016-09-24,Troy,New Mexico State,52,6
2016-09-24,Middle Tennessee,Louisiana Tech,38,34
2016-09-24,Arkansas State,Central Arkansas,23,28
2016-09-24,South Alabama,Nicholls,41,40
2016-09-24,Kansas State,Missouri State,35,0
2016-09-24,Kentucky,South Carolina,17,10
2016-09-24,Baylor,Oklahoma State,35,24
2016-09-24,Northwestern,Nebraska,13,24
2016-09-25,Marshall,Louisville,28,59
2016-09-25,Memphis,Bowling Green,77,3
2016-09-25,UCLA,Stanford,13,22
2016-09-25,UTEP,Southern Miss,7,34
2016-09-25,Tulane,Louisiana,41,39
2016-09-25,UNLV,Idaho,30,33
2016-09-25,Texas A&M,Arkansas,45,24
2016-09-25,Arizona State,California,51,41
2016-09-25,Utah State,Air Force,20,27
2016-09-25,Arizona,Washington,28,35
2016-09-30,Houston,UConn,42,14
2016-09-30,Texas Tech,Kansas,55,19
2016-10-01,Washington,Stanford,44,6
2016-10-01,BYU,Toledo,55,53
2016-10-01,Oklahoma State,Texas,49,31
2016-10-01,Iowa State,Baylor,42,45
2016-10-01,Ohio State,Rutgers,58,0
2016-10-01,East Carolina,UCF,29,47
2016-10-01,Arkansas,Alcorn State,52,10
2016-10-01,Georgia Tech,Miami,21,35
2016-10-01,Vanderbilt,Florida,6,13
2016-10-01,Temple,SMU,45,20
2016-10-01,App State,Georgia State,17,3
2016-10-01,Syracuse,Notre Dame,33,50
2016-10-01,Iowa,Northwestern,31,38
2016-10-01,Duke,Virginia,20,34
2016-10-01,Boston College,Buffalo,35,3
2016-10-01,Colorado,Oregon State,47,6
2016-10-01,Miami (OH),Ohio,7,17
2016-10-01,Bowling Green,Eastern Michigan,25,28
2016-10-01,Maryland,Purdue,50,7
2016-10-01,Air Force,Navy,28,14
2016-10-01,Georgia,Tennessee,31,34
2016-10-01,Auburn,UL Monroe,58,7
2016-10-01,NC State,Wake Forest,33,16
2016-10-01,Kent State,Akron,27,31
2016-10-01,Ball State,Northern Illinois,24,31
2016-10-01,Nebraska,Illinois,31,16
2016-10-01,Massachusetts,Tulane,24,31
2016-10-01,Florida State,North Carolina,35,37
2016-10-01,Michigan,Wisconsin,14,7
2016-10-01,West Virginia,Kansas State,17,16
2016-10-01,Penn State,Minnesota,29,26
2016-10-01,South Carolina,Texas A&M,13,24
2016-10-01,New Mexico,San José State,48,41
2016-10-01,TCU,Oklahoma,46,52
2016-10-01,Idaho,Troy,13,34
2016-10-01,Charlotte,Old Dominion,17,52
2016-10-01,California,Utah,28,23
2016-10-01,Louisiana Tech,UTEP,28,7
2016-10-01,Central Michigan,Western Michigan,10,49
2016-10-01,Cincinnati,South Florida,20,45
2016-10-01,Southern Miss,Rice,44,28
2016-10-01,Alabama,Kentucky,34,6
2016-10-01,Florida International,Florida Atlantic,33,31
2016-10-01,North Texas,Middle Tennessee,13,30
2016-10-01,Western Kentucky,Houston Christian,50,3
2016-10-01,Ole Miss,Memphis,48,28
2016-10-01,Pittsburgh,Marshall,43,27
2016-10-01,Texas State,Incarnate Word,48,17
2016-10-01,LSU,Missouri,42,7
2016-10-02,Indiana,Michigan State,24,21
2016-10-02,Clemson,Louisville,42,36
2016-10-02,New Mexico State,Louisiana,37,31
2016-10-02,South Alabama,San Diego State,42,24
2016-10-02,USC,Arizona State,41,20
2016-10-02,Washington State,Oregon,51,33
2016-10-02,Colorado State,Wyoming,17,38
2016-10-02,Boise State,Utah State,21,10
2016-10-02,UCLA,Arizona,45,24
2016-10-02,UNLV,Fresno State,45,20
2016-10-02,Hawai'i,Nevada,38,17
2016-10-06,Arkansas State,Georgia Southern,27,26
2016-10-07,Memphis,Temple,34,27
2016-10-07,Louisiana Tech,Western Kentucky,55,52
2016-10-07,Boston College,Clemson,10,56
2016-10-08,Tulsa,SMU,43,40
2016-10-08,Old Dominion,Massachusetts,36,16
2016-10-08,New Mexico,Boise State,21,49
2016-10-08,UConn,Cincinnati,20,9
2016-10-08,NC State,Notre Dame,10,3
2016-10-08,South Florida,East Carolina,38,22
2016-10-08,Minnesota,Iowa,7,14
2016-10-08,Penn State,Maryland,38,14
2016-10-08,Oklahoma,Texas,45,40
2016-10-08,Mississippi State,Auburn,14,38
2016-10-08,UTSA,Southern Miss,55,32
2016-10-08,Kansas,TCU,23,24
2016-10-08,Pittsburgh,Georgia Tech,37,34
2016-10-08,Ohio,Bowling Green,30,24
2016-10-08,Eastern Michigan,Toledo,20,35
2016-10-08,Navy,Houston,46,40
2016-10-08,Akron,Miami (OH),35,13
2016-10-08,Wyoming,Air Force,35,26
2016-10-08,Texas A&M,Tennessee,45,38
2016-10-08,Illinois,Purdue,31,34
2016-10-08,Central Michigan,Ball State,24,21
2016-10-08,Oklahoma State,Iowa State,38,31
2016-10-08,Georgia State,Texas State,41,21
2016-10-08,Buffalo,Kent State,20,44
2016-10-08,North Carolina,Virginia Tech,3,34
2016-10-08,Michigan State,BYU,14,31
2016-10-08,Ohio State,Indiana,38,17
2016-10-08,Duke,Army,13,6
2016-10-08,Kentucky,Vanderbilt,20,13
2016-10-08,USC,Colorado,21,17
2016-10-08,San José State,Hawai'i,17,34
2016-10-08,Western Michigan,Northern Illinois,45,30
2016-10-08,Kansas State,Texas Tech,44,38
2016-10-08,North Texas,Marshall,38,21
2016-10-08,Nevada,Fresno State,27,22
2016-10-08,Wake Forest,Syracuse,28,9
2016-10-08,Rutgers,Michigan,0,78
2016-10-08,UL Monroe,Idaho,31,34
2016-10-08,Arkansas,Alabama,30,49
2016-10-08,Oregon,Washington,21,70
2016-10-09,Miami,Florida State,19,20
2016-10-09,UTEP,Florida International,21,35
2016-10-09,Oregon State,California,47,44
2016-10-09,Colorado State,Utah State,31,24
2016-10-09,Utah,Arizona,36,23
2016-10-09,Stanford,Washington State,16,42
2016-10-09,Arizona State,UCLA,23,20
2016-10-09,San Diego State,UNLV,26,7
2016-10-09,Florida Atlantic,Charlotte,23,28
2016-10-09,South Carolina,Georgia,14,28
2016-10-13,Louisiana,App State,0,24
2016-10-14,Louisville,Duke,24,14
2016-10-15,Tulane,Memphis,14,24
2016-10-15,Fresno State,San Diego State,3,17
2016-10-15,BYU,Mississippi State,28,21
2016-10-15,Oklahoma,Kansas State,38,17
2016-10-15,Army,Lafayette,62,7
2016-10-15,Clemson,NC State,24,17
2016-10-15,Texas Tech,West Virginia,17,48
2016-10-15,Georgia,Vanderbilt,16,17
2016-10-15,Purdue,Iowa,35,49
2016-10-15,Maryland,Minnesota,10,31
2016-10-15,Rutgers,Illinois,7,24
2016-10-15,Georgia Tech,Georgia Southern,35,24
2016-10-15,Virginia,Pittsburgh,31,45
2016-10-15,Ohio,Eastern Michigan,20,27
2016-10-15,Miami (OH),Kent State,18,14
2016-10-15,Middle Tennessee,Western Kentucky,43,44
2016-10-15,Tennessee,Alabama,10,49
2016-10-15,Buffalo,Ball State,21,31
2016-10-15,Toledo,Bowling Green,42,35
2016-10-15,Indiana,Nebraska,22,27
2016-10-15,Baylor,Kansas,49,7
2016-10-15,Florida State,Wake Forest,17,6
2016-10-15,Northern Illinois,Central Michigan,28,34
2016-10-15,Massachusetts,Louisiana Tech,28,56
2016-10-15,Arizona,USC,14,48
2016-10-15,Troy,Georgia State,31,21
2016-10-15,Michigan State,Northwestern,40,54
2016-10-15,Air Force,New Mexico,40,45
2016-10-15,Akron,Western Michigan,0,41
2016-10-15,Miami,North Carolina,13,20
2016-10-15,Syracuse,Virginia Tech,31,17
2016-10-15,Florida,Missouri,40,14
2016-10-15,Oregon State,Utah,14,19
2016-10-15,Idaho,New Mexico State,55,23
2016-10-15,Charlotte,Florida International,26,27
2016-10-15,Houston,Tulsa,38,31
2016-10-15,Rice,UTSA,13,14
2016-10-15,Marshall,Florida Atlantic,27,21
2016-10-15,South Florida,UConn,42,27
2016-10-15,Arkansas State,South Alabama,17,7
2016-10-15,Texas,Iowa State,27,6
2016-10-15,UL Monroe,Texas State,40,34
2016-10-15,Arkansas,Ole Miss,34,30
2016-10-15,UCF,Temple,25,26
2016-10-15,LSU,Southern Miss,45,10
2016-10-15,Notre Dame,Stanford,10,17
2016-10-16,Colorado,Arizona State,40,16
2016-10-16,Wisconsin,Ohio State,23,30
2016-10-16,Boise State,Colorado State,28,23
2016-10-16,Washington State,UCLA,27,21
2016-10-16,San José State,Nevada,14,10
2016-10-16,Hawai'i,UNLV,38,41
2016-10-20,Virginia Tech,Miami,37,16
2016-10-20,South Alabama,Troy,21,28
2016-10-21,Boise State,BYU,28,27
2016-10-21,Temple,South Florida,46,30
2016-10-22,San Diego State,San José State,42,3
2016-10-22,California,Oregon,52,49
2016-10-22,Iowa,Wisconsin,9,17
2016-10-22,South Carolina,Massachusetts,34,28
2016-10-22,Louisville,NC State,54,13
2016-10-22,Bowling Green,Miami (OH),26,40
2016-10-22,Northwestern,Indiana,24,14
2016-10-22,Kansas State,Texas,24,21
2016-10-22,Minnesota,Rutgers,34,32
2016-10-22,Kansas,Oklahoma State,20,44
2016-10-22,Army,North Texas,18,35
2016-10-22,UConn,UCF,16,24
2016-10-22,Toledo,Central Michigan,31,17
2016-10-22,Boston College,Syracuse,20,28
2016-10-22,Kent State,Ohio,10,14
2016-10-22,Air Force,Hawai'i,27,34
2016-10-22,Ball State,Akron,25,35
2016-10-22,Virginia,North Carolina,14,35
2016-10-22,Stanford,Colorado,5,10
2016-10-22,Northern Illinois,Buffalo,44,7
2016-10-22,Michigan,Illinois,41,8
2016-10-22,Alabama,Texas A&M,33,14
2016-10-22,West Virginia,TCU,34,10
2016-10-22,Western Michigan,Eastern Michigan,45,31
2016-10-22,App State,Idaho,37,19
2016-10-22,Nebraska,Purdue,27,14
2016-10-22,Navy,Memphis,42,28
2016-10-22,Rice,Prairie View A&M,65,44
2016-10-22,Georgia State,UT Martin,31,6
2016-10-22,Tulsa,Tulane,50,27
2016-10-22,UCLA,Utah,45,52
2016-10-22,Missouri,Middle Tennessee,45,51
2016-10-22,Marshall,Charlotte,24,27
2016-10-22,UNLV,Colorado State,23,42
2016-10-22,Auburn,Arkansas,56,3
2016-10-22,Washington,Oregon State,41,17
2016-10-22,Cincinnati,East Carolina,31,19
2016-10-22,Texas State,Louisiana,3,27
2016-10-22,SMU,Houston,38,16
2016-10-22,Florida International,Louisiana Tech,24,44
2016-10-22,UTSA,UTEP,49,52
2016-10-22,Western Kentucky,Old Dominion,59,24
2016-10-22,Maryland,Michigan State,28,17
2016-10-22,Kentucky,Mississippi State,40,38
2016-10-22,Vanderbilt,Tennessee State,35,17
2016-10-23,New Mexico State,Georgia Southern,19,22
2016-10-23,Penn State,Ohio State,24,21
2016-10-23,Texas Tech,Oklahoma,59,66
2016-10-23,LSU,Ole Miss,38,21
2016-10-23,New Mexico,UL Monroe,59,17
2016-10-23,Arizona State,Washington State,32,37
2016-10-23,Utah State,Fresno State,38,20
2016-10-23,Nevada,Wyoming,34,42
2016-10-27,Pittsburgh,Virginia Tech,36,39
2016-10-27,Buffalo,Akron,41,20
2016-10-27,Georgia Southern,App State,10,34
2016-10-27,Toledo,Ohio,26,31
2016-10-28,USC,California,45,24
2016-10-28,South Florida,Navy,52,45
2016-10-29,Utah State,San Diego State,13,40
2016-10-29,Fresno State,Air Force,21,31
2016-10-29,Central Michigan,Kent State,24,27
2016-10-29,Massachusetts,Wagner,34,10
2016-10-29,Michigan State,Michigan,23,32
2016-10-29,Virginia,Louisville,25,32
2016-10-29,Purdue,Penn State,24,62
2016-10-29,Missouri,Kentucky,21,35
2016-10-29,Houston,UCF,31,24
2016-10-29,East Carolina,UConn,41,3
2016-10-29,Iowa State,Kansas State,26,31
2016-10-29,Illinois,Minnesota,17,40
2016-10-29,Georgia Tech,Duke,38,35
2016-10-29,Oklahoma State,West Virginia,37,20
2016-10-29,NC State,Boston College,14,21
2016-10-29,Notre Dame,Miami,30,27
2016-10-29,Temple,Cincinnati,34,13
2016-10-29,Florida Atlantic,Western Kentucky,3,52
2016-10-29,Wake Forest,Army,13,21
2016-10-29,Utah,Washington,24,31
2016-10-29,Mississippi State,Samford,56,41
2016-10-29,Ohio State,Northwestern,24,20
2016-10-29,Georgia,Florida,10,24
2016-10-29,Texas,Baylor,35,34
2016-10-29,Eastern Michigan,Miami (OH),15,28
2016-10-29,TCU,Texas Tech,24,27
2016-10-29,Indiana,Maryland,42,36
2016-10-29,Tulane,SMU,31,35
2016-10-29,South Alabama,Georgia State,13,10
2016-10-29,Oregon,Arizona State,54,35
2016-10-29,Wyoming,Boise State,30,28
2016-10-29,Wisconsin,Nebraska,23,17
2016-10-29,Florida International,Middle Tennessee,35,42
2016-10-29,Arkansas State,UL Monroe,51,10
2016-10-29,Louisiana Tech,Rice,61,16
2016-10-29,UTSA,North Texas,31,17
2016-10-29,Oklahoma,Kansas,56,3
2016-10-29,Southern Miss,Marshall,24,14
2016-10-29,Ole Miss,Auburn,29,40
2016-10-29,South Carolina,Tennessee,24,21
2016-10-29,Texas A&M,New Mexico State,52,10
2016-10-30,Memphis,Tulsa,30,59
2016-10-30,UTEP,Old Dominion,21,31
2016-10-30,Florida State,Clemson,34,37
2016-10-30,San José State,UNLV,30,24
2016-10-30,Oregon State,Washington State,31,35
2016-10-30,Arizona,Stanford,10,34
2016-10-30,Hawai'i,New Mexico,21,28
2016-11-02,Ball State,Western Michigan,20,52
2016-11-02,Northern Illinois,Bowling Green,45,20
2016-11-02,Akron,Toledo,17,48
2016-11-03,Ohio,Buffalo,34,10
2016-11-03,Georgia State,Arkansas State,16,31
2016-11-03,Iowa State,Oklahoma,24,34
2016-11-04,Colorado,UCLA,20,10
2016-11-04,Miami (OH),Central Michigan,37,17
2016-11-04,UConn,Temple,0,21
2016-11-05,Boise State,San José State,45,31
2016-11-05,Navy,Notre Dame,28,27
2016-11-05,Mississippi State,Texas A&M,35,28
2016-11-05,Rutgers,Indiana,27,33
2016-11-05,Army,Air Force,12,31
2016-11-05,Illinois,Michigan State,31,27
2016-11-05,Texas Tech,Texas,37,45
2016-11-05,Boston College,Louisville,7,52
2016-11-05,Northwestern,Wisconsin,7,21
2016-11-05,Auburn,Vanderbilt,23,16
2016-11-05,Ole Miss,Georgia Southern,37,27
2016-11-05,North Carolina,Georgia Tech,48,20
2016-11-05,Miami,Pittsburgh,51,28
2016-11-05,Middle Tennessee,UTSA,25,45
2016-11-05,Wake Forest,Virginia,27,20
2016-11-05,Clemson,Syracuse,54,0
2016-11-05,Baylor,TCU,22,62
2016-11-05,Michigan,Maryland,59,3
2016-11-05,Kansas State,Oklahoma State,37,43
2016-11-05,Duke,Virginia Tech,21,24
2016-11-05,Minnesota,Purdue,44,31
2016-11-05,Rice,Florida Atlantic,25,42
2016-11-05,Southern Miss,Charlotte,27,38
2016-11-05,App State,Texas State,35,10
2016-11-05,Troy,Massachusetts,52,31
2016-11-05,Cincinnati,BYU,3,20
2016-11-05,Colorado State,Fresno State,37,0
2016-11-05,Stanford,Oregon State,26,15
2016-11-05,Arkansas,Florida,31,10
2016-11-05,South Carolina,Missouri,31,21
2016-11-05,Tennessee,Tennessee Tech,55,0
2016-11-05,Washington State,Arizona,69,7
2016-11-05,SMU,Memphis,7,51
2016-11-05,Louisiana,Idaho,13,23
2016-11-05,UCF,Tulane,37,6
2016-11-05,UL Monroe,South Alabama,42,35
2016-11-05,Western Kentucky,Florida International,49,21
2016-11-05,North Texas,Louisiana Tech,24,45
2016-11-05,Old Dominion,Marshall,38,14
2016-11-05,San Diego State,Hawai'i,55,0
2016-11-05,West Virginia,Kansas,48,21
2016-11-05,NC State,Florida State,20,24
2016-11-05,USC,Oregon,45,20
2016-11-05,Kentucky,Georgia,24,27
