date,home_team,away_team,home_score,away_score
2019-08-31,Old Dominion,Norfolk State,24,21
2019-08-31,Arkansas State,SMU,30,37
2019-08-31,Southern Miss,Alcorn State,38,10
2019-08-31,Kansas State,Nicholls,49,14
2019-08-31,Western Michigan,Monmouth,48,13
2019-08-31,Northern Illinois,Illinois State,24,10
2019-08-31,Baylor,Stephen F. Austin,56,17
2019-08-31,North Texas,Abilene Christian,51,31
2019-08-31,Vanderbilt,Georgia,6,30
2019-08-31,LSU,Georgia Southern,55,3
2019-08-31,Michigan,Middle Tennessee,40,21
2019-08-31,Iowa,Miami (OH),38,14
2019-08-31,Pittsburgh,Virginia,14,30
2019-08-31,Wyoming,Missouri,37,31
2019-08-31,Auburn,Oregon,27,21
2019-09-01,Texas,Louisiana Tech,45,14
2019-09-01,UTEP,Houston Christian,36,34
2019-09-01,TCU,Arkansas-Pine Bluff,39,7
2019-09-01,UL Monroe,Grambling,31,9
2019-09-01,San Diego State,Weber State,6,0
2019-09-01,UNLV,Southern Utah,56,23
2019-09-01,Washington State,New Mexico State,58,7
2019-09-01,USC,Fresno State,31,23
2019-09-01,Oklahoma,Houston,49,31
2019-09-03,Louisville,Notre Dame,17,35
2019-09-07,Virginia,William & Mary,52,17
2019-09-07,Rice,Wake Forest,21,41
2019-09-07,Boise State,Marshall,14,7
2019-09-07,Arizona State,Sacramento State,19,7
2019-09-07,Pittsburgh,Ohio,20,10
2019-09-07,Missouri,West Virginia,38,7
2019-09-07,Michigan,Army,24,21
2019-09-07,Iowa,Rutgers,30,0
2019-09-07,Purdue,Vanderbilt,42,24
2019-09-07,Kansas State,Bowling Green,52,0
2019-09-07,Maryland,Syracuse,63,20
2019-09-07,Ohio State,Cincinnati,42,0
2019-09-07,Kent State,Kennesaw State,26,23
2019-09-07,Akron,UAB,20,31
2019-09-07,Virginia Tech,Old Dominion,31,17
2019-09-07,Memphis,Southern,55,24
2019-09-07,South Carolina,Charleston Southern,72,10
2019-09-07,NC State,Western Carolina,41,0
2019-09-07,Utah,Northern Illinois,35,17
2019-09-07,Ball State,Fordham,57,29
2019-09-07,Georgia Tech,South Florida,14,10
2019-09-07,Miami (OH),Tennessee Tech,48,17
2019-09-07,Wisconsin,Central Michigan,61,0
2019-09-07,Clemson,Texas A&M,24,10
2019-09-07,Massachusetts,Southern Illinois,20,45
2019-09-07,App State,Charlotte,56,41
2019-09-07,UConn,Illinois,23,31
2019-09-07,Indiana,Eastern Illinois,52,0
2019-09-07,Boston College,Richmond,45,13
2019-09-07,Louisiana Tech,Grambling,20,14
2019-09-07,Colorado,Nebraska,34,31
2019-09-07,Mississippi State,Southern Miss,38,15
2019-09-07,Georgia,Murray State,63,17
2019-09-07,Alabama,New Mexico State,62,10
2019-09-07,Baylor,UTSA,63,14
2019-09-07,Colorado State,Western Illinois,38,13
2019-09-07,UCLA,San Diego State,14,23
2019-09-07,Florida State,UL Monroe,45,44
2019-09-07,Washington State,Northern Colorado,59,17
2019-09-07,Duke,North Carolina A&T,45,13
2019-09-07,East Carolina,Gardner-Webb,48,9
2019-09-07,Georgia Southern,Maine,26,18
2019-09-07,Texas State,Wyoming,14,23
2019-09-07,Georgia State,Furman,48,42
2019-09-07,Middle Tennessee,Tennessee State,45,26
2019-09-07,Louisville,Eastern Kentucky,42,0
2019-09-07,Kansas,Coastal Carolina,7,12
2019-09-07,Florida International,Western Kentucky,14,20
2019-09-07,Florida Atlantic,UCF,14,48
2019-09-07,Oklahoma State,McNeese,56,14
2019-09-07,South Alabama,Jackson State,37,14
2019-09-07,Oklahoma,South Dakota,70,14
2019-09-07,Tennessee,BYU,26,29
2019-09-07,SMU,North Texas,49,27
2019-09-07,Louisiana,Liberty,35,14
2019-09-07,Kentucky,Eastern Michigan,38,17
2019-09-07,Florida,UT Martin,45,0
2019-09-07,Texas,LSU,38,45
2019-09-07,Oregon,Nevada,77,6
2019-09-07,Ole Miss,Arkansas,31,17
2019-09-07,Utah State,Stony Brook,62,7
2019-09-07,Michigan State,Western Michigan,51,17
2019-09-07,Auburn,Tulane,24,6
2019-09-07,Penn State,Buffalo,45,13
2019-09-08,North Carolina,Miami,28,25
2019-09-08,Houston,Prairie View A&M,37,17
2019-09-08,Texas Tech,UTEP,38,3
2019-09-08,San José State,Tulsa,16,34
2019-09-08,UNLV,Arkansas State,17,43
2019-09-08,Fresno State,Minnesota,35,38
2019-09-08,Washington,California,19,20
2019-09-08,USC,Stanford,45,20
2019-09-08,Arizona,Northern Arizona,65,41
2019-09-08,Hawai'i,Oregon State,31,28
2019-09-13,Wake Forest,North Carolina,24,18
2019-09-13,Boston College,Kansas,24,48
2019-09-14,Houston,Washington State,24,31
2019-09-14,Tennessee,Chattanooga,45,0
2019-09-14,Penn State,Pittsburgh,17,10
2019-09-14,Indiana,Ohio State,10,51
2019-09-14,Georgia,Arkansas State,55,0
2019-09-14,Mississippi State,Kansas State,24,31
2019-09-14,Virginia Tech,Furman,24,17
2019-09-14,Temple,Maryland,20,17
2019-09-14,Cincinnati,Miami (OH),35,13
2019-09-14,West Virginia,NC State,44,27
2019-09-14,Illinois,Eastern Michigan,31,34
2019-09-14,Georgia Tech,The Citadel,24,27
2019-09-14,Colorado,Air Force,23,30
2019-09-14,Coastal Carolina,Norfolk State,46,7
2019-09-14,Ball State,Florida Atlantic,31,41
2019-09-14,Notre Dame,New Mexico,66,14
2019-09-14,Central Michigan,Akron,45,24
2019-09-14,UCF,Stanford,45,27
2019-09-14,South Alabama,Memphis,6,42
2019-09-14,Navy,East Carolina,42,10
2019-09-14,Northwestern,UNLV,30,14
2019-09-14,Tulsa,Oklahoma State,21,40
2019-09-14,South Carolina,Alabama,23,47
2019-09-14,Minnesota,Georgia Southern,35,32
2019-09-14,UTSA,Army,13,31
2019-09-14,BYU,USC,30,27
2019-09-14,Western Kentucky,Louisville,21,38
2019-09-14,Ole Miss,SE Louisiana,40,29
2019-09-14,Michigan State,Arizona State,7,10
2019-09-14,Iowa State,Iowa,17,18
2019-09-14,Arkansas,Colorado State,55,34
2019-09-14,Miami,Bethune-Cookman,63,0
2019-09-14,Oregon State,Cal Poly,45,7
2019-09-14,California,North Texas,23,17
2019-09-14,Utah,Idaho State,31,0
2019-09-14,Wyoming,Idaho,21,16
2019-09-14,Bowling Green,Louisiana Tech,7,35
2019-09-14,South Florida,South Carolina State,55,16
2019-09-14,Troy,Southern Miss,42,47
2019-09-14,Liberty,Buffalo,35,17
2019-09-14,Charlotte,Massachusetts,52,17
2019-09-14,Marshall,Ohio,33,31
2019-09-14,Texas A&M,Lamar,62,3
2019-09-14,Toledo,Murray State,45,0
2019-09-14,Florida International,New Hampshire,30,17
2019-09-14,Nevada,Weber State,19,13
2019-09-14,Middle Tennessee,Duke,18,41
2019-09-14,Auburn,Kent State,55,16
2019-09-14,Kentucky,Florida,21,29
2019-09-14,Western Michigan,Georgia State,57,10
2019-09-14,SMU,Texas State,47,17
2019-09-14,Virginia,Florida State,31,24
2019-09-14,LSU,Northwestern State,65,14
2019-09-14,Louisiana,Texas Southern,77,6
2019-09-14,Missouri,Southeast Missouri State,50,0
2019-09-14,Syracuse,Clemson,6,41
2019-09-14,Washington,Hawai'i,52,20
2019-09-14,Purdue,TCU,13,34
2019-09-15,Rice,Texas,13,48
2019-09-15,Tulane,Missouri State,58,6
2019-09-15,New Mexico State,San Diego State,10,31
2019-09-15,UCLA,Oklahoma,14,48
2019-09-15,Nebraska,Northern Illinois,44,8
2019-09-15,Boise State,Portland State,45,10
2019-09-15,Arizona,Texas Tech,28,14
2019-09-15,Oregon,Montana,35,3
2019-09-20,Tulane,Houston,38,31
2019-09-21,Louisiana Tech,Florida International,43,31
2019-09-21,USC,Utah,30,23
2019-09-21,Boise State,Air Force,30,19
2019-09-21,Rutgers,Boston College,16,30
2019-09-21,Northwestern,Michigan State,10,31
2019-09-21,Indiana,UConn,38,3
2019-09-21,Syracuse,Western Michigan,52,33
2019-09-21,Iowa State,UL Monroe,72,20
2019-09-21,Ole Miss,California,20,28
2019-09-21,Alabama,Southern Miss,49,7
2019-09-21,Florida,Tennessee,34,3
2019-09-21,Wisconsin,Michigan,35,14
2019-09-21,Vanderbilt,LSU,38,66
2019-09-21,Wake Forest,Elon,49,7
2019-09-21,Army,Morgan State,52,21
2019-09-21,Massachusetts,Coastal Carolina,28,62
2019-09-21,Ohio,Louisiana,25,45
2019-09-21,Akron,Troy,7,35
2019-09-21,Eastern Michigan,Central Connecticut,34,29
2019-09-21,Buffalo,Temple,38,22
2019-09-21,UAB,South Alabama,35,3
2019-09-21,North Carolina,App State,31,34
2019-09-21,Texas A&M,Auburn,20,28
2019-09-21,BYU,Washington,19,45
2019-09-21,TCU,SMU,38,41
2019-09-21,Tulsa,Wyoming,24,21
2019-09-21,Kent State,Bowling Green,62,20
2019-09-21,Ohio State,Miami (OH),76,5
2019-09-21,Pittsburgh,UCF,35,34
2019-09-21,Florida State,Louisville,35,24
2019-09-21,Missouri,South Carolina,34,14
2019-09-21,Miami,Central Michigan,17,12
2019-09-21,Mississippi State,Kentucky,28,13
2019-09-21,Kansas,West Virginia,24,29
2019-09-21,New Mexico,New Mexico State,55,52
2019-09-21,East Carolina,William & Mary,19,7
2019-09-21,Liberty,Hampton,62,27
2019-09-21,Florida Atlantic,Wagner,42,7
2019-09-21,Texas State,Georgia State,37,34
2019-09-21,NC State,Ball State,34,23
2019-09-21,Arkansas State,Southern Illinois,41,28
2019-09-21,Rice,Baylor,13,21
2019-09-21,Virginia,Old Dominion,28,17
2019-09-21,Stanford,Oregon,6,21
2019-09-21,Clemson,Charlotte,52,10
2019-09-21,Texas,Oklahoma State,36,30
2019-09-21,Arkansas,San José State,24,31
2019-09-21,North Texas,UTSA,45,3
2019-09-22,UTEP,Nevada,21,37
2019-09-22,Georgia,Notre Dame,23,17
2019-09-22,Illinois,Nebraska,38,42
2019-09-22,Arizona State,Colorado,31,34
2019-09-22,Fresno State,Sacramento State,34,20
2019-09-22,Colorado State,Toledo,35,41
2019-09-22,Washington State,UCLA,63,67
2019-09-22,San Diego State,Utah State,17,23
2019-09-22,Hawai'i,Central Arkansas,35,16
2019-09-27,Memphis,Navy,35,23
2019-09-27,Virginia Tech,Duke,10,45
2019-09-28,Maryland,Penn State,0,59
2019-09-28,Air Force,San José State,41,24
2019-09-28,California,Arizona State,17,24
2019-09-28,Vanderbilt,Northern Illinois,24,18
2019-09-28,TCU,Kansas,51,14
2019-09-28,Michigan,Rutgers,52,0
2019-09-28,Syracuse,Holy Cross,41,3
2019-09-28,Western Michigan,Central Michigan,31,15
2019-09-28,Wisconsin,Northwestern,24,15
2019-09-28,Miami (OH),Buffalo,34,20
2019-09-28,Toledo,BYU,28,21
2019-09-28,Arkansas,Texas A&M,27,31
2019-09-28,Oklahoma,Texas Tech,55,16
2019-09-28,Iowa,Middle Tennessee,48,3
2019-09-28,Pittsburgh,Delaware,17,14
2019-09-28,App State,Coastal Carolina,56,37
2019-09-28,Temple,Georgia Tech,24,2
2019-09-28,Boston College,Wake Forest,24,27
2019-09-28,North Carolina,Clemson,20,21
2019-09-28,Alabama,Ole Miss,59,31
2019-09-28,Michigan State,Indiana,40,31
2019-09-28,Massachusetts,Akron,37,29
2019-09-28,Washington,USC,28,14
2019-09-28,Charlotte,Florida Atlantic,27,45
2019-09-28,Notre Dame,Virginia,35,20
2019-09-28,Purdue,Minnesota,31,38
2019-09-28,Baylor,Iowa State,23,21
2019-09-28,Florida,Towson,38,0
2019-09-28,South Florida,SMU,21,48
2019-09-28,Marshall,Cincinnati,14,52
2019-09-28,Liberty,New Mexico,17,10
2019-09-28,Old Dominion,East Carolina,21,24
2019-09-28,Georgia Southern,Louisiana,24,37
2019-09-28,Troy,Arkansas State,43,50
2019-09-28,Oregon State,Stanford,28,31
2019-09-28,Rice,Louisiana Tech,20,23
2019-09-28,Southern Miss,UTEP,31,13
2019-09-28,UL Monroe,South Alabama,30,17
2019-09-28,Western Kentucky,UAB,20,13
2019-09-28,UCF,UConn,56,21
2019-09-28,Texas State,Nicholls,24,3
2019-09-28,Auburn,Mississippi State,56,23
2019-09-28,Oklahoma State,Kansas State,26,13
2019-09-28,South Carolina,Kentucky,24,7
2019-09-28,Utah State,Colorado State,34,24
2019-09-28,Nebraska,Ohio State,7,48
2019-09-28,Florida State,NC State,31,13
2019-09-29,New Mexico State,Fresno State,17,30
2019-09-29,North Texas,Houston,25,46
2019-09-29,Wyoming,UNLV,53,17
2019-09-29,Utah,Washington State,38,13
2019-09-29,Arizona,UCLA,20,17
2019-09-29,Nevada,Hawai'i,3,54
2019-10-03,South Alabama,Georgia Southern,17,20
2019-10-04,East Carolina,Temple,17,27
2019-10-05,Cincinnati,UCF,27,24
2019-10-05,San José State,New Mexico,32,21
2019-10-05,LSU,Utah State,42,6
2019-10-05,UConn,South Florida,22,48
2019-10-05,Rutgers,Maryland,7,48
2019-10-05,Wisconsin,Kent State,48,0
2019-10-05,Michigan,Iowa,10,3
2019-10-05,Penn State,Purdue,35,7
2019-10-05,Texas Tech,Oklahoma State,45,35
2019-10-05,Army,Tulane,33,42
2019-10-05,Kansas,Oklahoma,20,45
2019-10-05,Louisville,Boston College,41,39
2019-10-05,Iowa State,TCU,49,24
2019-10-05,Central Michigan,Eastern Michigan,42,16
2019-10-05,Middle Tennessee,Marshall,24,13
2019-10-05,Notre Dame,Bowling Green,52,0
2019-10-05,West Virginia,Texas,31,42
2019-10-05,Florida,Auburn,24,13
2019-10-05,Buffalo,Ohio,20,21
2019-10-05,Toledo,Western Michigan,31,24
2019-10-05,Northern Illinois,Ball State,20,27
2019-10-05,Navy,Air Force,34,25
2019-10-05,Kansas State,Baylor,12,31
2019-10-05,Minnesota,Illinois,40,17
2019-10-05,Georgia State,Arkansas State,52,38
2019-10-05,Miami,Virginia Tech,35,42
2019-10-05,UL Monroe,Memphis,33,52
2019-10-05,Nebraska,Northwestern,13,10
2019-10-05,Georgia Tech,North Carolina,22,38
2019-10-05,Missouri,Troy,42,10
2019-10-05,Colorado,Arizona,30,35
2019-10-05,Old Dominion,Western Kentucky,3,20
2019-10-05,Florida International,Massachusetts,44,0
2019-10-05,UAB,Rice,35,20
2019-10-05,Tennessee,Georgia,14,43
2019-10-05,Ole Miss,Vanderbilt,31,6
2019-10-05,Ohio State,Michigan State,34,10
2019-10-05,SMU,Tulsa,43,37
2019-10-06,New Mexico State,Liberty,13,20
2019-10-06,UTEP,UTSA,16,26
2019-10-06,Duke,Pittsburgh,30,33
2019-10-06,Oregon,California,17,7
2019-10-06,UCLA,Oregon State,31,48
2019-10-06,Colorado State,San Diego State,10,24
2019-10-06,Stanford,Washington,23,13
2019-10-06,UNLV,Boise State,13,38
2019-10-10,Louisiana,App State,7,17
2019-10-11,NC State,Syracuse,16,10
2019-10-11,Texas State,UL Monroe,14,24
2019-10-12,Miami,Virginia,17,9
2019-10-12,New Mexico,Colorado State,21,35
2019-10-12,Oregon,Colorado,45,3
2019-10-12,Georgia,South Carolina,17,20
2019-10-12,Texas,Oklahoma,27,34
2019-10-12,Illinois,Michigan,25,42
2019-10-12,Western Michigan,Miami (OH),38,16
2019-10-12,Bowling Green,Toledo,20,7
2019-10-12,Purdue,Maryland,40,14
2019-10-12,Indiana,Rutgers,35,0
2019-10-12,Tennessee,Mississippi State,20,10
2019-10-12,Temple,Memphis,30,28
2019-10-12,Duke,Georgia Tech,41,23
2019-10-12,Eastern Michigan,Ball State,23,29
2019-10-12,Marshall,Old Dominion,31,17
2019-10-12,Central Michigan,New Mexico State,42,28
2019-10-12,Arizona State,Washington State,38,34
2019-10-12,Houston,Cincinnati,23,38
2019-10-12,Texas A&M,Alabama,28,47
2019-10-12,South Florida,BYU,27,23
2019-10-12,Ohio,Northern Illinois,36,39
2019-10-12,Clemson,Florida State,45,14
2019-10-12,Akron,Kent State,3,26
2019-10-12,Wisconsin,Michigan State,38,0
2019-10-12,Tulane,UConn,49,7
2019-10-12,West Virginia,Iowa State,14,38
2019-10-12,Vanderbilt,UNLV,10,34
2019-10-12,Florida Atlantic,Middle Tennessee,28,13
2019-10-12,Nevada,San José State,41,38
2019-10-12,Baylor,Texas Tech,33,30
2019-10-12,Virginia Tech,Rhode Island,34,17
2019-10-12,Coastal Carolina,Georgia State,21,31
2019-10-12,UTSA,UAB,14,33
2019-10-12,Florida International,Charlotte,48,23
2019-10-12,Air Force,Fresno State,43,24
2019-10-12,Louisiana Tech,Massachusetts,69,21
2019-10-12,Western Kentucky,Army,17,8
2019-10-12,Southern Miss,North Texas,45,27
2019-10-12,Missouri,Ole Miss,38,27
2019-10-12,Kentucky,Arkansas,24,20
2019-10-12,Minnesota,Nebraska,34,7
2019-10-12,Notre Dame,USC,30,27
2019-10-12,Iowa,Penn State,12,17
2019-10-12,Tulsa,Navy,17,45
2019-10-12,Wake Forest,Louisville,59,62
2019-10-13,Oregon State,Utah,7,52
2019-10-13,LSU,Florida,42,28
2019-10-13,Boise State,Hawai'i,59,37
2019-10-13,San Diego State,Wyoming,26,22
2019-10-13,Arizona,Washington,27,51
2019-10-17,Troy,South Alabama,37,13
2019-10-17,Arkansas State,Louisiana,20,37
2019-10-18,Stanford,UCLA,16,34
2019-10-18,Florida Atlantic,Marshall,31,36
2019-10-18,Syracuse,Pittsburgh,20,27
2019-10-19,Northwestern,Ohio State,3,52
2019-10-19,Fresno State,UNLV,56,27
2019-10-19,South Carolina,Florida,27,38
2019-10-19,Texas Tech,Iowa State,24,34
2019-10-19,Miami,Georgia Tech,21,28
2019-10-19,UConn,Houston,17,24
2019-10-19,Ohio,Kent State,45,38
2019-10-19,Louisville,Clemson,10,45
2019-10-19,Iowa,Purdue,26,20
2019-10-19,Arkansas,Auburn,10,51
2019-10-19,Oklahoma,West Virginia,52,14
2019-10-19,Boston College,NC State,45,24
2019-10-19,Illinois,Wisconsin,24,23
2019-10-19,Ball State,Toledo,52,14
2019-10-19,Bowling Green,Central Michigan,20,38
2019-10-19,Kansas State,TCU,24,17
2019-10-19,Miami (OH),Northern Illinois,27,24
2019-10-19,California,Oregon State,17,21
2019-10-19,Georgia Southern,Coastal Carolina,30,27
2019-10-19,Wyoming,New Mexico,23,10
2019-10-19,Maryland,Indiana,28,34
2019-10-19,Washington,Oregon,31,35
2019-10-19,App State,UL Monroe,52,7
2019-10-19,Navy,South Florida,35,3
2019-10-19,Virginia,Duke,48,14
2019-10-19,Mississippi State,LSU,13,36
2019-10-19,Virginia Tech,North Carolina,43,41
2019-10-19,Louisiana Tech,Southern Miss,45,30
2019-10-19,Akron,Buffalo,0,21
2019-10-19,Cincinnati,Tulsa,24,13
2019-10-19,Rutgers,Minnesota,7,42
2019-10-19,SMU,Temple,45,21
2019-10-19,Oklahoma State,Baylor,27,45
2019-10-19,Vanderbilt,Missouri,21,14
2019-10-19,North Texas,Middle Tennessee,33,30
2019-10-19,UAB,Old Dominion,38,14
2019-10-19,Western Kentucky,Charlotte,30,14
2019-10-19,UTSA,Rice,31,27
2019-10-19,Utah,Arizona State,21,3
2019-10-19,Georgia,Kentucky,21,0
2019-10-19,Liberty,Maine,59,44
2019-10-19,Texas,Kansas,50,48
2019-10-19,Georgia State,Army,28,21
2019-10-19,Memphis,Tulane,47,17
2019-10-19,UCF,East Carolina,41,28
2019-10-19,San José State,San Diego State,17,27
2019-10-19,Washington State,Colorado,41,10
2019-10-19,Florida International,UTEP,32,17
2019-10-19,Eastern Michigan,Western Michigan,34,27
2019-10-19,Penn State,Michigan,28,21
2019-10-19,Ole Miss,Texas A&M,17,24
2019-10-19,Wake Forest,Florida State,22,20
2019-10-20,Alabama,Tennessee,35,13
2019-10-20,USC,Arizona,41,14
2019-10-20,BYU,Boise State,28,25
2019-10-20,Utah State,Nevada,36,10
2019-10-20,Hawai'i,Air Force,26,56
2019-10-24,Houston,SMU,31,34
2019-10-26,Colorado,USC,31,35
2019-10-26,Western Michigan,Bowling Green,49,10
2019-10-26,Pittsburgh,Miami,12,16
2019-10-26,Kansas State,Oklahoma,48,41
2019-10-26,South Alabama,App State,3,30
2019-10-26,Army,San José State,29,34
2019-10-26,Ohio State,Wisconsin,38,7
2019-10-26,Northwestern,Iowa,0,20
2019-10-26,Rutgers,Liberty,44,34
2019-10-26,Purdue,Illinois,6,24
2019-10-26,Texas A&M,Mississippi State,49,30
2019-10-26,Rice,Southern Miss,6,20
2019-10-26,Ball State,Ohio,21,34
2019-10-26,Wyoming,Nevada,31,3
2019-10-26,Marshall,Western Kentucky,26,23
2019-10-26,Georgia Southern,New Mexico State,41,7
2019-10-26,Nebraska,Indiana,31,38
2019-10-26,Stanford,Arizona,41,31
2019-10-26,Buffalo,Central Michigan,43,20
2019-10-26,Old Dominion,Florida Atlantic,3,41
2019-10-26,Navy,Tulane,41,38
2019-10-26,Iowa State,Oklahoma State,27,34
2019-10-26,Massachusetts,UConn,35,56
2019-10-26,Middle Tennessee,Florida International,50,17
2019-10-26,Northern Illinois,Akron,49,0
2019-10-26,TCU,Texas,37,27
2019-10-26,Minnesota,Maryland,52,10
2019-10-26,Florida State,Syracuse,35,17
2019-10-26,Charlotte,North Texas,39,38
2019-10-26,Louisville,Virginia,28,21
2019-10-26,Kent State,Miami (OH),16,23
2019-10-26,Toledo,Eastern Michigan,37,34
2019-10-26,Michigan State,Penn State,7,28
2019-10-26,LSU,Auburn,23,20
2019-10-26,East Carolina,South Florida,20,45
2019-10-26,New Mexico,Hawai'i,31,45
2019-10-26,North Carolina,Duke,20,17
2019-10-26,Tennessee,South Carolina,41,21
2019-10-26,Arkansas State,Texas State,38,14
2019-10-26,Temple,UCF,21,63
2019-10-26,Tulsa,Memphis,41,42
2019-10-26,Georgia State,Troy,52,33
2019-10-26,Kansas,Texas Tech,37,34
2019-10-26,Alabama,Arkansas,48,7
2019-10-26,UCLA,Arizona State,42,32
2019-10-26,Michigan,Notre Dame,45,14
2019-10-26,Clemson,Boston College,59,7
2019-10-26,Kentucky,Missouri,29,7
2019-10-26,Fresno State,Colorado State,31,41
2019-10-27,UTEP,Louisiana Tech,21,42
2019-10-27,Utah,California,35,0
2019-10-27,Air Force,Utah State,31,7
2019-10-27,Oregon,Washington State,37,35
2019-10-27,UNLV,San Diego State,17,20
2019-11-01,Baylor,West Virginia,17,14
2019-11-01,App State,Georgia Southern,21,24
2019-11-02,UConn,Navy,10,56
2019-11-02,Eastern Michigan,Buffalo,14,43
2019-11-02,Wake Forest,NC State,44,10
2019-11-02,Massachusetts,Liberty,21,63
2019-11-02,Florida International,Old Dominion,24,17
2019-11-02,UCF,Houston,44,29
2019-11-02,Maryland,Michigan,7,38
2019-11-02,Texas A&M,UTSA,45,14
2019-11-02,Central Michigan,Northern Illinois,48,10
2019-11-02,Syracuse,Boston College,27,58
2019-11-02,Purdue,Nebraska,31,27
2019-11-02,Bowling Green,Akron,35,6
2019-11-02,Notre Dame,Virginia Tech,21,20
2019-11-02,Coastal Carolina,Troy,36,35
2019-11-02,Rice,Marshall,7,20
2019-11-02,Charlotte,Middle Tennessee,34,20
2019-11-02,Air Force,Army,17,13
2019-11-02,Illinois,Rutgers,38,10
2019-11-02,Kansas,Kansas State,10,38
2019-11-02,Colorado State,UNLV,37,17
2019-11-02,North Texas,UTEP,52,26
2019-11-02,Florida State,Miami,10,27
2019-11-02,Florida,Georgia,17,24
2019-11-02,UL Monroe,Arkansas State,41,48
2019-11-02,Oklahoma State,TCU,34,27
2019-11-02,Tulane,Tulsa,38,26
2019-11-02,Arkansas,Mississippi State,24,54
2019-11-02,Washington,Utah,28,33
2019-11-02,Western Kentucky,Florida Atlantic,24,35
2019-11-02,Georgia Tech,Pittsburgh,10,20
2019-11-02,Clemson,Wofford,59,14
2019-11-02,Arizona,Oregon State,38,56
2019-11-02,Louisiana,Texas State,31,3
2019-11-02,Indiana,Northwestern,34,3
2019-11-02,Auburn,Ole Miss,20,14
2019-11-02,Tennessee,UAB,30,7
2019-11-02,East Carolina,Cincinnati,43,46
2019-11-02,Memphis,SMU,54,48
2019-11-02,South Carolina,Vanderbilt,24,7
2019-11-02,North Carolina,Virginia,31,38
2019-11-03,USC,Oregon,24,56
2019-11-03,UCLA,Colorado,31,14
2019-11-03,Utah State,BYU,14,42
2019-11-03,San José State,Boise State,42,52
2019-11-03,Nevada,New Mexico,21,10
2019-11-03,Hawai'i,Fresno State,38,41
2019-11-06,Toledo,Kent State,35,33
2019-11-06,Western Michigan,Ball State,35,31
2019-11-07,Ohio,Miami (OH),21,24
2019-11-08,Coastal Carolina,Louisiana,7,48
2019-11-08,South Florida,Temple,7,17
2019-11-09,Tulsa,UCF,34,31
2019-11-09,Oregon State,Washington,7,19
2019-11-09,West Virginia,Texas Tech,17,38
2019-11-09,Minnesota,Penn State,31,26
2019-11-09,Boston College,Florida State,31,38
2019-11-09,Ohio State,Maryland,73,14
2019-11-09,Army,Massachusetts,63,7
2019-11-09,TCU,Baylor,23,29
2019-11-09,Florida,Vanderbilt,56,0
2019-11-09,SMU,East Carolina,59,51
2019-11-09,Arkansas,Western Kentucky,19,45
